timeInstance, accX, accY, accZ, gyroX, gyroY, gyroZ, temp
8776075, 0.021240, -0.013916, 0.904541, 2.073171, -1.097561, -0.060976, 33.094704
8777708, 0.019775, -0.017090, 0.905273, 2.073171, -1.036585, 0.000000, 33.094704
8779341, 0.017334, -0.017090, 0.907471, 2.073171, -1.097561, -0.243902, 33.188824
8780975, 0.013428, -0.021240, 0.916260, 2.195122, -1.219512, -0.243902, 33.141762
8782615, 0.018799, -0.013672, 0.906250, 2.134146, -1.097561, -0.304878, 33.094704
8784248, 0.013428, -0.017578, 0.918457, 2.134146, -0.975610, -0.243902, 33.141762
8785882, 0.015869, -0.015869, 0.911133, 2.195122, -1.097561, -0.060976, 33.188824
8787516, 0.020264, -0.014648, 0.920166, 2.256098, -1.158537, -0.121951, 33.141762
8789149, 0.024414, -0.017578, 0.912109, 2.195122, -1.097561, -0.243902, 33.188824
8790782, 0.017822, -0.011963, 0.913086, 2.012195, -1.158537, -0.182927, 33.141762
8792416, 0.023193, -0.016846, 0.912354, 2.073171, -1.097561, -0.304878, 33.188824
8794049, 0.015869, -0.019775, 0.906982, 2.134146, -1.158537, -0.304878, 33.235882
8795683, 0.013916, -0.014160, 0.908203, 2.012195, -1.036585, -0.304878, 33.094704
8797316, 0.014893, -0.011475, 0.920166, 2.195122, -0.975610, -0.243902, 33.047646
8798949, 0.020508, -0.019287, 0.919922, 2.134146, -1.036585, -0.304878, 33.094704
8800583, 0.016602, -0.014893, 0.914795, 2.073171, -1.219512, -0.182927, 33.141762
8802216, 0.019287, -0.020264, 0.915039, 1.951220, -1.158537, -0.243902, 33.047646
8803850, 0.021729, -0.018555, 0.917969, 2.012195, -1.036585, -0.243902, 33.094704
8805483, 0.017334, -0.020996, 0.913818, 2.134146, -1.036585, -0.121951, 33.141762
8807117, 0.016113, -0.006104, 0.907959, 2.134146, -1.036585, -0.182927, 33.282940
8808751, 0.014648, -0.009521, 0.909180, 2.134146, -1.036585, -0.182927, 33.188824
8810384, 0.015869, -0.012207, 0.919434, 2.256098, -0.975610, -0.243902, 33.094704
8812007, 0.015137, -0.022705, 0.915283, 2.256098, -1.219512, -0.182927, 33.141762
8813641, 0.011963, -0.017578, 0.916016, 2.195122, -1.219512, 0.000000, 33.094704
8815274, 0.015137, -0.012695, 0.912109, 2.073171, -1.097561, -0.426829, 33.141762
8816908, 0.015137, -0.017334, 0.922607, 2.134146, -0.914634, -0.121951, 33.188824
8818541, 0.019775, -0.018555, 0.918457, 2.073171, -1.097561, -0.060976, 33.047646
8820174, 0.015625, -0.018799, 0.906250, 2.073171, -0.975610, -0.182927, 33.094704
8821808, 0.016846, -0.016846, 0.920654, 2.256098, -0.975610, -0.243902, 33.141762
8823441, 0.024170, -0.011475, 0.920410, 2.195122, -1.036585, -0.182927, 33.188824
8825075, 0.020264, -0.018555, 0.916992, 2.134146, -0.914634, -0.182927, 33.141762
8826708, 0.022705, -0.019287, 0.911865, 2.500000, -1.036585, -0.243902, 33.094704
8828341, 0.021240, -0.016357, 0.907715, 2.195122, -1.097561, -0.304878, 33.047646
8829975, 0.021484, -0.011963, 0.915527, 1.951220, -1.158537, -0.121951, 33.188824
8831615, 0.021973, -0.014404, 0.911865, 1.829268, -1.158537, -0.304878, 33.235882
8833248, 0.017822, -0.014893, 0.921143, 2.134146, -0.975610, -0.304878, 33.141762
8834882, 0.021729, -0.018066, 0.911865, 2.195122, -0.975610, -0.182927, 33.188824
8836516, 0.020020, -0.014404, 0.912354, 2.134146, -1.097561, -0.243902, 33.141762
8838149, 0.015625, -0.014648, 0.921875, 2.195122, -1.280488, -0.243902, 33.188824
8839782, 0.022461, -0.016113, 0.924316, 2.195122, -1.036585, -0.243902, 33.094704
8841416, 0.018066, -0.014893, 0.918945, 2.134146, -1.097561, -0.121951, 33.094704
8843049, 0.021484, -0.018066, 0.917969, 2.073171, -0.975610, -0.243902, 33.047646
8844683, 0.023682, -0.018555, 0.918457, 2.134146, -0.853659, -0.243902, 33.188824
8846316, 0.017090, -0.019287, 0.915771, 2.317073, -1.097561, -0.182927, 33.047646
8847949, 0.020508, -0.018555, 0.919678, 2.073171, -1.097561, 0.000000, 33.094704
8849583, 0.021729, -0.011719, 0.918701, 2.134146, -1.097561, -0.121951, 33.141762
8851216, 0.028320, -0.012695, 0.902100, 2.500000, -1.097561, -0.426829, 33.094704
8852850, 0.019043, -0.012939, 0.916748, 2.134146, -1.158537, -0.182927, 33.141762
8854483, 0.017822, -0.013672, 0.916260, 2.073171, -1.158537, -0.304878, 33.094704
8856117, 0.017334, -0.020264, 0.916016, 2.256098, -1.097561, -0.365854, 33.141762
8857751, 0.022461, -0.016602, 0.926514, 2.073171, -1.036585, -0.243902, 33.188824
8859384, 0.026611, -0.011719, 0.920410, 2.073171, -0.975610, -0.243902, 33.141762
8861007, 0.018066, -0.017578, 0.906982, 2.073171, -1.097561, -0.121951, 33.141762
8862641, 0.017578, -0.016602, 0.912354, 2.195122, -1.036585, -0.060976, 33.141762
8864274, 0.019531, -0.010010, 0.914062, 2.256098, -1.036585, -0.182927, 33.047646
8865908, 0.019043, -0.015381, 0.915527, 2.134146, -1.280488, -0.243902, 33.000587
8867541, 0.025146, -0.018799, 0.912109, 2.073171, -0.975610, -0.304878, 33.141762
8869174, 0.020508, -0.015381, 0.912598, 2.195122, -1.036585, -0.304878, 33.094704
8870808, 0.022949, -0.016846, 0.911865, 2.195122, -1.036585, -0.365854, 33.094704
8872441, 0.019531, -0.016113, 0.926270, 2.134146, -1.036585, -0.243902, 33.094704
8874075, 0.017578, -0.011719, 0.914795, 2.134146, -1.158537, -0.304878, 33.141762
8875708, 0.022461, -0.012695, 0.921875, 2.256098, -1.158537, 0.060976, 33.188824
8877341, 0.021240, -0.014893, 0.912842, 2.195122, -1.036585, -0.182927, 33.141762
8878975, 0.022705, -0.015625, 0.915283, 2.195122, -1.219512, -0.304878, 33.188824
8880615, 0.021484, -0.018799, 0.916260, 2.134146, -1.219512, -0.304878, 33.141762
8882248, 0.025635, -0.017334, 0.915039, 2.256098, -1.036585, -0.182927, 33.188824
8883882, 0.022949, -0.019043, 0.921387, 2.317073, -0.914634, -0.121951, 33.141762
8885516, 0.023438, -0.021729, 0.919189, 2.073171, -0.914634, -0.182927, 33.094704
8887149, 0.021484, -0.017578, 0.919434, 2.195122, -1.158537, -0.182927, 33.141762
8888782, 0.023682, -0.021240, 0.915771, 2.134146, -1.219512, -0.121951, 33.188824
8890416, 0.020264, -0.011230, 0.905029, 2.317073, -0.975610, 0.000000, 33.188824
8892049, 0.019043, -0.011475, 0.916748, 2.256098, -1.097561, -0.243902, 33.235882
8893683, 0.020752, -0.016113, 0.908691, 2.317073, -0.853659, -0.304878, 33.188824
8895316, 0.021484, -0.018799, 0.908936, 2.134146, -1.158537, -0.182927, 33.235882
8896949, 0.020020, -0.013916, 0.914307, 2.012195, -1.036585, -0.243902, 33.094704
8898583, 0.012207, -0.018799, 0.909424, 2.012195, -1.402439, -0.182927, 33.141762
8900216, 0.016357, -0.017822, 0.922363, 2.073171, -1.097561, 0.060976, 33.094704
8901850, 0.020020, -0.014404, 0.913330, 2.134146, -0.914634, -0.182927, 33.141762
8903483, 0.027344, -0.013428, 0.908203, 2.256098, -1.036585, -0.304878, 33.094704
8905117, 0.017578, -0.016846, 0.912354, 2.134146, -0.975610, -0.182927, 33.141762
8906751, 0.020020, -0.023682, 0.918701, 2.134146, -1.036585, -0.243902, 33.094704
8908384, 0.017578, -0.018555, 0.921387, 2.073171, -1.158537, -0.243902, 33.047646
8910007, 0.019287, -0.018799, 0.902344, 2.195122, -0.975610, -0.121951, 33.188824
8911641, 0.017578, -0.013916, 0.913818, 2.317073, -0.975610, -0.121951, 33.141762
8913274, 0.018311, -0.013916, 0.908203, 2.195122, -1.219512, -0.182927, 33.188824
8914908, 0.024902, -0.014648, 0.910400, 2.073171, -1.219512, -0.365854, 33.141762
8916541, 0.021240, -0.017090, 0.910400, 2.134146, -1.036585, -0.060976, 33.094704
8918174, 0.014893, -0.011719, 0.927979, 2.195122, -1.036585, -0.243902, 33.235882
8919808, 0.013428, -0.012695, 0.920898, 2.134146, -1.219512, -0.243902, 33.094704
8921441, 0.019043, -0.020752, 0.920898, 2.134146, -1.097561, -0.121951, 33.141762
8923075, 0.014404, -0.016357, 0.912354, 2.195122, -0.853659, -0.182927, 33.141762
8924708, 0.015625, -0.014648, 0.916992, 2.195122, -0.975610, -0.182927, 33.094704
8926341, 0.019775, -0.019775, 0.914551, 2.317073, -1.036585, -0.304878, 33.141762
8927975, 0.019043, -0.013916, 0.933838, 1.951220, -1.219512, -0.304878, 33.188824
8929615, 0.026123, -0.017090, 0.914307, 2.256098, -1.036585, -0.121951, 33.141762
8931248, 0.017334, -0.011719, 0.922607, 2.134146, -1.158537, -0.243902, 33.188824
8932882, 0.016846, -0.015869, 0.913818, 1.951220, -0.975610, -0.487805, 33.141762
8934516, 0.017090, -0.015625, 0.909912, 2.073171, -1.097561, -0.304878, 33.094704
8936149, 0.018066, -0.015381, 0.915527, 2.195122, -0.914634, -0.182927, 33.141762
8937782, 0.018311, -0.012451, 0.913574, 2.012195, -0.975610, -0.304878, 33.094704
8939416, 0.019287, -0.016357, 0.906738, 2.378049, -0.914634, -0.243902, 33.141762
8941049, 0.018799, -0.017822, 0.917725, 2.317073, -1.036585, -0.365854, 33.188824
8942683, 0.015869, -0.019531, 0.916016, 2.195122, -0.975610, -0.304878, 33.141762
8944316, 0.025635, -0.018555, 0.907227, 2.134146, -1.158537, -0.304878, 33.188824
8945949, 0.023682, -0.019775, 0.909424, 2.195122, -1.036585, -0.182927, 33.235882
8947583, 0.020508, -0.018066, 0.914062, 2.195122, -1.036585, -0.121951, 33.094704
8949216, 0.025146, -0.021240, 0.907227, 1.890244, -1.097561, -0.304878, 33.094704
8950850, 0.023438, -0.016113, 0.917480, 1.951220, -1.036585, -0.243902, 33.188824
8952483, 0.019775, -0.016846, 0.912598, 2.317073, -0.914634, -0.243902, 33.188824
8954117, 0.013672, -0.007080, 0.922119, 2.256098, -1.097561, -0.121951, 33.141762
8955751, 0.012939, -0.011963, 0.917236, 2.195122, -1.097561, -0.304878, 33.094704
8957384, 0.020264, -0.015625, 0.920898, 2.134146, -1.341463, -0.182927, 33.141762
8959007, 0.023926, -0.017578, 0.909912, 2.012195, -0.975610, 0.000000, 33.094704
8960641, 0.023682, -0.018066, 0.920166, 2.012195, -0.792683, -0.243902, 33.047646
8962274, 0.018311, -0.013672, 0.915771, 2.134146, -0.914634, -0.182927, 33.094704
8963908, 0.019531, -0.017090, 0.912598, 2.073171, -0.914634, -0.121951, 33.235882
8965541, 0.022705, -0.017822, 0.912598, 2.134146, -1.097561, -0.304878, 33.094704
8967174, 0.021973, -0.017334, 0.915527, 2.256098, -1.219512, -0.182927, 33.235882
8968808, 0.021484, -0.018799, 0.913086, 2.073171, -1.219512, -0.243902, 33.188824
8970441, 0.015137, -0.010742, 0.914307, 1.951220, -1.097561, -0.365854, 33.141762
8972075, 0.032471, -0.015137, 0.920898, 2.134146, -0.914634, -0.243902, 33.094704
8973708, 0.024414, -0.012207, 0.916992, 2.195122, -1.158537, -0.182927, 33.047646
8975341, 0.023926, -0.016113, 0.917236, 2.317073, -0.975610, -0.304878, 33.094704
8976975, 0.017334, -0.013672, 0.922363, 2.134146, -0.914634, -0.182927, 33.141762
8978615, 0.022217, -0.019775, 0.908447, 2.134146, -1.158537, -0.243902, 33.141762
8980248, 0.021484, -0.017822, 0.916748, 2.256098, -1.219512, -0.182927, 33.282940
8981882, 0.019531, -0.018066, 0.917725, 2.256098, -1.097561, -0.365854, 33.094704
8983516, 0.019287, -0.018555, 0.911865, 2.317073, -1.158537, -0.243902, 33.094704
8985149, 0.013916, -0.020508, 0.910889, 2.256098, -1.036585, -0.304878, 33.141762
8986782, 0.021484, -0.012939, 0.914062, 2.195122, -1.097561, -0.182927, 33.188824
8988416, 0.011719, -0.012939, 0.911621, 2.134146, -1.158537, -0.243902, 33.141762
8990049, 0.022705, -0.007568, 0.910400, 2.256098, -1.280488, -0.121951, 33.188824
8991683, 0.024414, -0.016846, 0.910400, 2.317073, -1.097561, -0.182927, 33.235882
8993316, 0.020996, -0.020020, 0.907959, 2.012195, -0.975610, -0.121951, 33.188824
8994949, 0.015625, -0.018311, 0.910645, 2.012195, -1.219512, -0.182927, 33.141762
8996583, 0.019775, -0.014160, 0.919189, 2.195122, -1.036585, -0.182927, 33.188824
8998216, 0.015869, -0.020752, 0.903564, 2.073171, -0.914634, -0.060976, 33.141762
8999850, 0.019531, -0.012939, 0.917480, 2.073171, -0.975610, -0.243902, 33.188824
9001483, 0.020020, -0.018066, 0.917236, 2.195122, -1.219512, -0.365854, 33.141762
9003117, 0.019043, -0.017090, 0.907227, 2.134146, -0.975610, -0.121951, 33.094704
9004751, 0.024170, -0.017578, 0.911865, 2.195122, -0.975610, -0.304878, 33.141762
9006384, 0.018555, -0.012695, 0.921875, 2.012195, -1.097561, -0.060976, 33.188824
9008007, 0.018799, -0.018799, 0.912354, 2.256098, -1.158537, -0.243902, 33.188824
9009641, 0.012939, -0.016846, 0.919434, 2.134146, -1.097561, -0.243902, 33.094704
9011274, 0.020752, -0.025146, 0.914062, 2.134146, -1.097561, 0.000000, 33.094704
9012908, 0.020264, -0.016357, 0.918213, 2.134146, -1.158537, -0.243902, 33.188824
9014541, 0.020020, -0.018555, 0.916016, 2.073171, -1.036585, -0.182927, 33.188824
9016174, 0.017822, -0.010742, 0.923096, 2.195122, -1.158537, -0.426829, 33.141762
9017808, 0.018555, -0.015137, 0.912598, 1.890244, -0.975610, -0.182927, 33.188824
9019441, 0.019043, -0.016113, 0.921387, 2.134146, -1.036585, -0.182927, 33.047646
9021075, 0.013184, -0.015869, 0.926025, 2.195122, -1.097561, -0.243902, 33.094704
9022708, 0.014893, -0.012695, 0.918213, 2.073171, -0.975610, -0.060976, 33.141762
9024341, 0.017334, -0.016113, 0.913574, 2.195122, -1.219512, -0.182927, 33.094704
9025975, 0.020264, -0.012939, 0.908447, 2.134146, -1.097561, -0.121951, 33.141762
9027615, 0.015869, -0.011963, 0.914795, 2.134146, -0.975610, -0.060976, 33.094704
9029248, 0.017578, -0.015869, 0.914307, 2.073171, -1.097561, -0.182927, 33.141762
9030882, 0.015137, -0.016602, 0.910156, 2.195122, -1.158537, -0.121951, 33.188824
9032516, 0.018311, -0.016846, 0.911621, 2.134146, -0.914634, -0.121951, 33.141762
9034149, 0.019287, -0.016357, 0.923096, 2.256098, -0.975610, -0.121951, 33.188824
9035782, 0.016846, -0.020020, 0.924316, 2.073171, -0.975610, -0.060976, 33.141762
9037416, 0.023682, -0.015381, 0.914062, 2.134146, -0.975610, -0.243902, 33.141762
9039049, 0.022705, -0.016602, 0.905518, 2.073171, -1.036585, -0.304878, 33.188824
9040683, 0.024658, -0.017334, 0.908936, 2.134146, -1.219512, -0.243902, 33.141762
9042316, 0.017090, -0.013916, 0.913330, 2.256098, -0.975610, -0.243902, 33.188824
9043949, 0.012207, -0.018311, 0.921387, 2.195122, -1.036585, -0.243902, 33.188824
9045583, 0.015381, -0.016602, 0.918945, 2.134146, -1.036585, -0.060976, 33.094704
9047216, 0.021729, -0.021729, 0.907227, 2.195122, -1.158537, -0.304878, 33.141762
9048850, 0.016357, -0.020264, 0.913818, 2.073171, -1.097561, -0.304878, 33.188824
9050483, 0.019043, -0.019287, 0.919678, 2.134146, -1.036585, -0.121951, 33.141762
9052117, 0.018799, -0.014893, 0.913574, 2.256098, -0.975610, -0.121951, 33.094704
9053751, 0.024170, -0.016602, 0.916748, 2.256098, -1.219512, 0.000000, 33.141762
9055384, 0.019287, -0.018555, 0.906494, 1.951220, -1.158537, -0.182927, 33.188824
9057007, 0.023682, -0.021240, 0.917480, 2.195122, -1.036585, -0.121951, 33.141762
9058641, 0.020264, -0.019531, 0.914307, 2.195122, -1.097561, -0.121951, 33.094704
9060274, 0.019043, -0.016113, 0.917236, 2.256098, -1.097561, -0.304878, 33.141762
9061908, 0.022217, -0.018799, 0.916748, 2.073171, -0.914634, -0.060976, 33.188824
9063541, 0.020996, -0.012695, 0.920654, 2.134146, -1.097561, -0.365854, 33.141762
9065174, 0.021973, -0.018555, 0.922363, 2.073171, -1.036585, -0.243902, 33.188824
9066808, 0.026123, -0.018311, 0.922363, 2.134146, -1.036585, 0.000000, 33.141762
9068441, 0.017822, -0.017090, 0.908936, 2.073171, -1.097561, -0.060976, 33.141762
9070075, 0.011963, -0.018555, 0.914795, 2.195122, -1.036585, -0.121951, 33.188824
9071708, 0.014404, -0.018066, 0.909424, 2.317073, -1.097561, -0.121951, 33.141762
9073341, 0.014160, -0.012939, 0.917236, 2.073171, -1.097561, -0.182927, 33.094704
9074975, 0.017822, -0.019775, 0.909668, 2.195122, -1.097561, -0.182927, 33.094704
9076615, 0.024658, -0.013672, 0.918701, 2.195122, -1.158537, -0.182927, 33.188824
9078248, 0.022217, -0.017822, 0.908203, 2.012195, -1.158537, -0.243902, 33.141762
9079882, 0.014404, -0.017822, 0.913818, 2.073171, -1.097561, -0.304878, 33.094704
9081516, 0.013916, -0.026611, 0.919189, 2.195122, -0.914634, -0.121951, 33.141762
9083149, 0.018799, -0.015381, 0.922363, 2.195122, -1.097561, -0.243902, 33.094704
9084782, 0.020020, -0.020264, 0.922119, 2.134146, -1.036585, -0.121951, 33.141762
9086416, 0.018311, -0.019287, 0.913086, 2.195122, -1.036585, -0.182927, 33.188824
9088049, 0.018799, -0.017090, 0.908203, 2.378049, -1.097561, -0.304878, 33.141762
9089683, 0.022949, -0.011963, 0.915527, 2.195122, -1.036585, -0.304878, 33.188824
9091316, 0.020508, -0.020996, 0.927490, 2.378049, -1.097561, 0.060976, 33.141762
9092949, 0.018311, -0.015869, 0.926758, 2.134146, -0.914634, -0.426829, 33.188824
9094583, 0.018799, -0.015625, 0.911621, 2.073171, -1.097561, -0.365854, 33.141762
9096216, 0.016357, -0.016113, 0.912354, 2.134146, -1.158537, -0.121951, 33.235882
9097850, 0.018555, -0.021240, 0.910400, 2.073171, -1.341463, -0.182927, 33.188824
9099483, 0.013428, -0.017578, 0.916016, 2.134146, -1.097561, -0.060976, 33.141762
9101117, 0.015869, -0.016113, 0.908447, 2.256098, -0.975610, -0.121951, 33.094704
9102751, 0.014893, -0.014893, 0.913574, 2.073171, -1.036585, -0.243902, 33.141762
9104384, 0.014893, -0.015625, 0.913818, 2.073171, -1.036585, -0.182927, 33.188824
9106007, 0.024902, -0.014893, 0.922852, 1.951220, -1.036585, -0.487805, 33.188824
9107641, 0.020752, -0.017578, 0.924316, 2.256098, -1.097561, -0.304878, 33.188824
9109274, 0.022949, -0.018066, 0.913086, 2.378049, -1.036585, -0.243902, 33.235882
9110908, 0.025635, -0.020508, 0.923096, 2.317073, -1.097561, -0.182927, 33.188824
9112541, 0.021484, -0.020020, 0.914307, 2.073171, -1.097561, -0.243902, 33.047646
9114174, 0.027832, -0.013184, 0.913818, 2.317073, -1.036585, -0.365854, 33.188824
9115808, 0.022217, -0.011719, 0.913086, 2.256098, -0.914634, -0.182927, 33.141762
9117441, 0.020996, -0.020996, 0.913818, 2.317073, -0.975610, -0.304878, 33.094704
9119075, 0.021729, -0.009277, 0.908203, 2.317073, -1.097561, -0.365854, 33.141762
9120708, 0.020996, -0.017578, 0.907959, 2.256098, -1.036585, -0.243902, 33.094704
9122341, 0.013916, -0.015869, 0.911133, 1.951220, -1.097561, -0.121951, 33.047646
9123975, 0.015869, -0.019287, 0.911865, 2.134146, -1.097561, -0.243902, 33.188824
9125615, 0.019775, -0.013672, 0.909424, 2.317073, -1.158537, -0.304878, 33.188824
9127248, 0.015869, -0.015625, 0.910156, 1.951220, -1.219512, -0.182927, 33.047646
9128882, 0.020508, -0.012451, 0.911621, 2.073171, -0.975610, -0.243902, 33.188824
9130516, 0.018066, -0.013672, 0.918213, 2.195122, -0.853659, -0.060976, 33.141762
9132149, 0.016113, -0.018311, 0.915527, 2.256098, -0.975610, -0.182927, 33.188824
9133782, 0.016357, -0.016113, 0.915283, 2.012195, -1.036585, -0.243902, 33.141762
9135416, 0.017334, -0.015625, 0.924316, 2.073171, -1.036585, -0.243902, 33.094704
9137049, 0.019043, -0.009033, 0.910889, 2.256098, -1.097561, -0.182927, 33.141762
9138683, 0.022217, -0.013916, 0.908936, 2.134146, -1.158537, -0.243902, 33.094704
9140316, 0.021484, -0.015625, 0.912354, 2.073171, -1.097561, -0.426829, 33.047646
9141949, 0.026855, -0.016113, 0.915283, 2.195122, -0.731707, -0.182927, 33.094704
9143583, 0.018311, -0.016357, 0.922363, 2.378049, -1.036585, -0.243902, 33.235882
9145216, 0.018799, -0.013184, 0.915039, 2.256098, -1.219512, -0.304878, 33.188824
9146850, 0.014404, -0.018311, 0.914062, 2.134146, -1.158537, -0.182927, 33.141762
9148483, 0.018555, -0.013428, 0.915771, 2.195122, -1.036585, -0.304878, 33.094704
9150117, 0.015625, -0.014893, 0.916748, 2.195122, -1.097561, -0.304878, 33.141762
9151751, 0.024658, -0.009766, 0.914795, 2.317073, -1.097561, -0.304878, 33.188824
9153384, 0.023438, -0.010254, 0.915527, 2.012195, -1.097561, -0.243902, 33.141762
9155007, 0.024414, -0.013184, 0.910889, 2.012195, -1.036585, -0.182927, 33.094704
9156641, 0.018555, -0.020264, 0.915771, 2.012195, -1.158537, -0.182927, 33.094704
9158274, 0.017090, -0.013184, 0.929688, 2.073171, -1.158537, -0.182927, 33.141762
9159908, 0.015625, -0.016357, 0.921143, 2.134146, -1.036585, -0.243902, 33.094704
9161541, 0.021240, -0.013184, 0.912598, 2.317073, -1.158537, -0.182927, 33.235882
9163174, 0.025635, -0.011963, 0.921143, 2.256098, -1.219512, -0.182927, 33.094704
9164808, 0.020996, -0.013672, 0.914551, 2.195122, -1.036585, -0.121951, 33.047646
9166441, 0.020508, -0.014648, 0.912109, 2.317073, -0.853659, -0.060976, 33.188824
9168075, 0.022949, -0.015869, 0.918457, 2.195122, -1.097561, -0.243902, 33.047646
9169708, 0.021729, -0.018555, 0.910889, 2.195122, -1.158537, -0.121951, 33.094704
9171341, 0.019287, -0.016846, 0.917725, 2.317073, -1.097561, -0.121951, 33.235882
9172975, 0.022217, -0.015869, 0.921631, 2.256098, -0.914634, -0.365854, 33.094704
9174615, 0.019775, -0.017578, 0.908203, 2.256098, -0.914634, -0.304878, 33.141762
9176248, 0.020508, -0.015625, 0.911621, 1.890244, -1.158537, -0.121951, 33.188824
9177882, 0.022217, -0.017578, 0.910889, 2.134146, -1.158537, -0.121951, 33.141762
9179516, 0.018066, -0.015381, 0.911621, 2.317073, -1.036585, -0.243902, 33.094704
9181149, 0.015137, -0.014893, 0.910889, 2.195122, -1.036585, -0.121951, 33.235882
9182782, 0.014404, -0.018555, 0.913818, 2.195122, -0.853659, -0.304878, 33.094704
9184416, 0.014893, -0.015625, 0.923340, 2.134146, -1.036585, -0.182927, 33.094704
9186049, 0.014648, -0.011963, 0.918945, 2.134146, -1.158537, -0.365854, 33.188824
9187683, 0.019287, -0.014648, 0.910400, 2.317073, -1.402439, -0.182927, 33.188824
9189316, 0.019775, -0.011963, 0.915283, 2.256098, -0.914634, -0.182927, 33.141762
9190949, 0.018799, -0.013184, 0.912354, 2.256098, -0.975610, -0.182927, 33.188824
9192583, 0.017822, -0.013428, 0.915771, 2.134146, -1.097561, -0.121951, 33.141762
9194216, 0.023193, -0.012207, 0.916748, 2.317073, -1.158537, -0.182927, 33.094704
9195850, 0.020264, -0.013428, 0.923340, 1.951220, -0.975610, -0.121951, 33.141762
9197483, 0.020264, -0.018555, 0.920166, 2.073171, -0.975610, -0.182927, 33.188824
9199117, 0.020996, -0.012451, 0.916260, 2.195122, -1.036585, -0.243902, 33.141762
9200751, 0.012207, -0.014404, 0.914795, 2.256098, -1.158537, -0.182927, 33.188824
9202384, 0.026611, -0.009277, 0.917969, 2.256098, -1.341463, -0.182927, 33.141762
9204007, 0.019287, -0.012695, 0.911377, 2.256098, -1.219512, -0.182927, 33.188824
9205641, 0.017822, -0.015381, 0.915283, 2.134146, -1.097561, -0.182927, 33.141762
9207274, 0.015381, -0.011230, 0.920166, 2.012195, -1.341463, 0.000000, 33.188824
9208908, 0.020264, -0.016602, 0.928223, 2.378049, -1.158537, -0.060976, 33.141762
9210541, 0.023682, -0.019043, 0.923340, 2.195122, -1.097561, -0.182927, 33.188824
9212174, 0.022705, -0.013184, 0.918213, 2.012195, -1.219512, -0.121951, 33.141762
9213808, 0.019043, -0.014648, 0.916016, 2.195122, -1.097561, 0.000000, 33.282940
9215441, 0.018799, -0.016846, 0.914795, 2.134146, -0.975610, -0.243902, 33.188824
9217075, 0.022461, -0.020508, 0.906982, 2.195122, -0.914634, -0.426829, 33.188824
9218708, 0.018066, -0.013672, 0.915527, 2.134146, -1.036585, -0.304878, 33.094704
9220341, 0.021484, -0.016602, 0.918457, 2.195122, -1.219512, -0.304878, 33.141762
9221975, 0.015869, -0.019287, 0.928223, 2.134146, -0.914634, -0.243902, 33.094704
9223615, 0.016357, -0.019775, 0.922607, 2.256098, -0.914634, -0.304878, 33.141762
9225248, 0.014160, -0.019043, 0.909668, 1.951220, -1.097561, -0.182927, 33.094704
9226882, 0.016357, -0.013428, 0.918701, 2.195122, -1.219512, -0.365854, 33.141762
9228516, 0.019531, -0.015869, 0.915283, 2.134146, -1.097561, -0.304878, 33.094704
9230149, 0.019043, -0.016602, 0.918213, 2.195122, -0.792683, -0.365854, 33.141762
9231782, 0.015381, -0.019775, 0.915283, 2.195122, -1.097561, -0.426829, 33.094704
9233416, 0.020020, -0.017334, 0.913330, 2.195122, -1.036585, -0.365854, 33.141762
9235049, 0.017334, -0.014893, 0.914551, 2.073171, -1.158537, -0.121951, 33.282940
9236683, 0.016357, -0.015869, 0.911865, 2.134146, -1.036585, -0.121951, 33.235882
9238316, 0.013916, -0.023926, 0.918457, 2.134146, -1.097561, -0.304878, 33.188824
9239949, 0.012939, -0.014160, 0.915527, 2.073171, -1.158537, -0.243902, 33.141762
9241583, 0.021973, -0.019775, 0.908447, 2.195122, -1.036585, -0.182927, 33.188824
9243216, 0.026367, -0.014404, 0.921631, 2.317073, -0.975610, -0.182927, 33.188824
9244850, 0.022217, -0.015869, 0.911621, 2.256098, -1.097561, -0.060976, 33.047646
9246483, 0.016602, -0.015869, 0.921631, 2.195122, -1.097561, -0.121951, 33.188824
9248117, 0.017090, -0.016602, 0.920654, 2.073171, -1.036585, -0.182927, 33.094704
9249751, 0.013672, -0.019531, 0.907227, 2.134146, -1.158537, -0.060976, 33.094704
9251384, 0.017578, -0.016113, 0.914307, 2.195122, -1.036585, -0.243902, 33.141762
9253007, 0.014893, -0.015869, 0.918213, 2.256098, -1.219512, -0.304878, 33.094704
9254641, 0.027832, -0.010986, 0.917969, 2.134146, -1.097561, -0.182927, 33.141762
9256274, 0.016113, -0.013428, 0.920654, 2.073171, -0.914634, -0.182927, 33.188824
9257908, 0.018799, -0.019287, 0.919189, 2.073171, -1.036585, -0.304878, 33.141762
9259541, 0.012207, -0.019043, 0.912109, 2.317073, -1.219512, -0.304878, 33.188824
9261174, 0.023193, -0.016357, 0.919434, 2.256098, -0.975610, -0.121951, 33.141762
9262808, 0.017578, -0.014404, 0.917480, 2.073171, -0.975610, -0.365854, 33.094704
9264441, 0.020264, -0.015381, 0.915283, 2.317073, -1.097561, -0.121951, 33.141762
9266075, 0.018799, -0.021973, 0.915283, 2.256098, -0.975610, -0.121951, 33.094704
9267708, 0.017822, -0.015381, 0.909424, 2.012195, -0.853659, -0.304878, 33.141762
9269341, 0.012207, -0.015625, 0.918945, 2.073171, -1.158537, -0.182927, 33.188824
