=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2026.06.19 19:11:05 =~=~=~=~=~=~=~=~=~=~=~=
timeInstance,gyroX,gyroY,gyroZ,accX,accY,accZ,temp
59842631,-4.939024,0.243902,-0.914634,0.032715,0.000977,0.513916,31.541763
59843678,-4.817073,0.426829,-0.853659,0.036133,0.001465,0.510254,31.635881
59844707,-4.817073,0.609756,-0.914634,0.035156,0.000977,0.504883,31.635881
59845755,-4.756098,0.609756,-0.975610,0.033203,0.002686,0.504150,31.588821
59846792,-4.878049,0.548781,-1.097561,0.035645,-0.003906,0.510498,31.682940
59847826,-4.817073,0.731707,-1.219512,0.034668,-0.004883,0.509033,31.682940
59848853,-4.756098,0.731707,-1.097561,0.036621,-0.003418,0.500488,31.588821
59849903,-4.756098,0.548781,-0.975610,0.039795,-0.004150,0.516846,31.635881
59850935,-4.817073,0.487805,-0.914634,0.038818,-0.003906,0.505859,31.635881
59851971,-4.817073,0.670732,-1.036585,0.035156,-0.003418,0.505859,31.588821
59853003,-4.939024,0.975610,-0.853659,0.031982,-0.006592,0.510986,31.588821
59854049,-5.000000,1.097561,-1.036585,0.032227,-0.003418,0.513916,31.682940
59855077,-5.000000,0.853659,-1.036585,0.033936,-0.001221,0.515625,31.588821
59856113,-5.060976,0.670732,-0.975610,0.034180,-0.006348,0.506348,31.635881
59857156,-4.878049,0.731707,-1.158537,0.037354,-0.002197,0.506104,31.635881
59858191,-4.817073,0.792683,-1.341463,0.039795,-0.000244,0.506592,31.635881
59859224,-4.878049,0.792683,-1.158537,0.035400,-0.002930,0.512939,31.588821
59860256,-4.939024,0.853659,-0.914634,0.034668,0.000244,0.512207,31.588821
59861287,-5.000000,0.853659,-0.975610,0.035889,-0.000488,0.512695,31.682940
59862330,-5.000000,0.792683,-1.219512,0.035645,-0.005371,0.514648,31.635881
59863361,-4.817073,0.731707,-1.097561,0.030029,-0.002441,0.522461,31.541763
59864406,-4.695122,0.609756,-1.036585,0.029785,-0.003418,0.516846,31.635881
59865448,-4.756098,0.731707,-1.158537,0.030273,-0.002686,0.507324,31.635881
59866506,-4.695122,0.853659,-1.158537,0.027588,-0.005127,0.507812,31.588821
59867591,-4.756098,0.792683,-1.158537,0.034668,0.000000,0.510986,31.635881
59868640,-4.939024,0.670732,-1.097561,0.036865,-0.002441,0.516602,31.635881
59869706,-5.000000,0.731707,-0.975610,0.038086,-0.003418,0.516602,31.635881
59870732,-5.121951,0.731707,-0.914634,0.034180,0.004150,0.512451,31.682940
59871781,-5.000000,0.670732,-0.914634,0.032227,-0.002197,0.510986,31.494705
59872813,-4.939024,0.548781,-0.975610,0.032471,0.000732,0.506836,31.588821
59873857,-4.878049,0.487805,-0.914634,0.036621,0.000732,0.513916,31.588821
59874896,-4.817073,0.792683,-1.158537,0.036133,-0.001465,0.507812,31.541763
59875977,-4.817073,0.853659,-1.341463,0.036865,-0.002686,0.509277,31.588821
59877056,-4.878049,0.975610,-1.219512,0.036621,-0.002686,0.506348,31.682940
59878121,-5.060976,0.914634,-1.158537,0.033691,-0.006104,0.507812,31.635881
59879199,-5.060976,0.792683,-0.975610,0.040039,-0.005127,0.508545,31.682940
59880249,-4.817073,0.792683,-0.914634,0.037598,-0.003906,0.514404,31.588821
59881296,-4.756098,0.792683,-1.219512,0.033447,-0.000732,0.513428,31.588821
59882330,-4.939024,0.975610,-1.097561,0.034180,0.004150,0.501709,31.635881
59883374,-5.000000,0.853659,-0.731707,0.032959,-0.001709,0.509277,31.541763
59884419,-5.000000,0.731707,-0.914634,0.031250,0.000488,0.514404,31.541763
59885459,-5.060976,0.487805,-1.097561,0.028320,-0.002930,0.520264,31.588821
59886500,-5.000000,0.548781,-1.036585,0.029053,-0.003662,0.506592,31.588821
59887542,-5.060976,0.731707,-1.097561,0.034180,-0.003906,0.507324,31.588821
59888585,-5.060976,0.731707,-1.036585,0.037109,-0.000244,0.506348,31.541763
59889630,-5.000000,0.731707,-1.097561,0.037842,-0.000244,0.507080,31.635881
59890667,-4.878049,0.609756,-1.219512,0.036621,-0.003418,0.507324,31.541763
59891704,-4.878049,0.792683,-1.036585,0.032959,-0.004883,0.507080,31.588821
59892729,-5.060976,0.975610,-1.036585,0.034424,-0.003174,0.509277,31.588821
59893778,-5.243903,0.914634,-0.914634,0.036377,-0.004395,0.512207,31.682940
59894808,-4.878049,0.731707,-0.975610,0.034668,0.000000,0.514404,31.494705
59895822,-4.756098,0.731707,-1.158537,0.034668,0.000244,0.505371,31.682940
59896854,-4.756098,0.792683,-1.219512,0.034180,-0.003662,0.504883,31.494705
59897899,-4.939024,0.731707,-1.097561,0.035156,-0.000244,0.514648,31.541763
59898930,-5.000000,0.792683,-1.280488,0.036377,-0.004395,0.516357,31.541763
59899962,-4.939024,0.792683,-1.158537,0.036377,-0.001709,0.506104,31.588821
59901005,-5.000000,0.914634,-0.853659,0.038330,-0.001953,0.508057,31.588821
59902037,-4.878049,0.853659,-0.792683,0.034668,-0.000977,0.520020,31.588821
59903062,-4.756098,0.792683,-1.097561,0.038818,-0.005371,0.515625,31.682940
59904105,-4.756098,0.731707,-1.219512,0.038086,0.000488,0.508301,31.541763
59905139,-4.878049,0.792683,-1.219512,0.033936,-0.004639,0.504639,31.541763
59906179,-5.000000,0.731707,-1.341463,0.036377,-0.001953,0.505371,31.635881
59907215,-5.000000,0.792683,-1.158537,0.036621,-0.002441,0.505127,31.588821
59908247,-4.939024,0.731707,-1.036585,0.038330,0.000977,0.514648,31.588821
59909292,-4.939024,0.731707,-1.036585,0.038574,0.000488,0.515381,31.588821
59910328,-5.000000,0.670732,-1.036585,0.031982,-0.008301,0.518066,31.541763
59911361,-5.000000,0.548781,-1.036585,0.036865,-0.008057,0.513672,31.541763
59912408,-4.756098,0.670732,-1.036585,0.039795,0.000977,0.511230,31.635881
59913453,-4.878049,0.731707,-1.097561,0.040283,-0.003906,0.514404,31.588821
59914499,-5.121951,0.975610,-0.975610,0.039307,-0.006592,0.516602,31.588821
59915559,-5.121951,1.036585,-1.097561,0.031982,-0.001953,0.515137,31.588821
59916607,-5.000000,0.853659,-0.975610,0.032715,-0.002441,0.514648,31.635881
59917649,-4.817073,0.670732,-1.097561,0.032715,-0.000732,0.518311,31.635881
59918687,-4.878049,0.670732,-1.036585,0.034912,-0.003662,0.515137,31.635881
59919721,-5.000000,0.853659,-1.280488,0.036865,0.002441,0.511475,31.588821
59920744,-5.000000,0.975610,-1.158537,0.037842,0.000977,0.515381,31.682940
59921779,-5.000000,1.036585,-1.219512,0.036133,-0.003418,0.509277,31.682940
59922800,-4.939024,0.914634,-1.219512,0.036133,-0.005859,0.515381,31.588821
59923836,-5.000000,0.731707,-1.036585,0.030762,-0.004883,0.508789,31.682940
59924864,-5.000000,0.609756,-0.792683,0.036133,0.003906,0.506592,31.635881
59925908,-5.000000,0.609756,-1.036585,0.037109,0.000732,0.512451,31.541763
59926950,-4.939024,0.853659,-1.219512,0.040527,-0.002197,0.510010,31.588821
59927986,-4.817073,0.792683,-0.914634,0.037354,-0.002930,0.508301,31.588821
59929013,-4.817073,0.731707,-0.975610,0.035156,-0.000488,0.512207,31.588821
59930048,-4.939024,0.731707,-1.036585,0.036865,0.001465,0.515869,31.682940
59931077,-5.000000,0.853659,-0.731707,0.036133,-0.000488,0.505371,31.635881
59932114,-4.939024,0.975610,-0.914634,0.033691,0.001221,0.513428,31.635881
59933151,-4.878049,0.792683,-1.158537,0.032715,-0.004883,0.510254,31.635881
59934187,-4.878049,0.670732,-1.158537,0.035645,-0.007324,0.509521,31.588821
59935223,-4.817073,0.670732,-1.036585,0.037842,-0.006592,0.513916,31.588821
59936259,-5.000000,0.914634,-0.975610,0.031982,-0.001221,0.511963,31.588821
59937291,-5.000000,0.975610,-0.914634,0.034180,-0.002930,0.508301,31.588821
59938320,-4.817073,0.792683,-1.036585,0.036621,-0.000488,0.503662,31.635881
59939357,-4.939024,0.731707,-1.158537,0.031982,-0.001465,0.507080,31.635881
59940408,-4.939024,0.731707,-0.975610,0.036621,-0.000977,0.509277,31.541763
59941453,-4.939024,0.731707,-0.914634,0.037598,-0.004395,0.512939,31.682940
59942496,-4.878049,0.609756,-0.853659,0.033203,-0.005371,0.523438,31.494705
59943606,-4.939024,0.609756,-1.036585,0.035645,-0.001465,0.515625,31.635881
59944675,-4.878049,0.670732,-0.914634,0.037354,-0.002441,0.505615,31.635881
59945714,-4.939024,0.731707,-0.975610,0.037354,-0.005371,0.501465,31.494705
59946747,-4.939024,0.914634,-1.036585,0.037109,-0.003174,0.509766,31.682940
59947773,-4.878049,0.670732,-1.097561,0.036865,-0.003906,0.519531,31.682940
59948826,-5.000000,0.426829,-1.280488,0.037598,-0.001465,0.513184,31.682940
59949843,-4.939024,0.243902,-1.280488,0.041016,-0.004639,0.508789,31.588821
59950878,-4.939024,0.548781,-0.914634,0.035156,-0.000488,0.503906,31.635881
59951909,-4.817073,0.914634,-1.036585,0.037842,-0.005371,0.503662,31.635881
59952950,-4.878049,1.097561,-1.280488,0.036133,-0.002686,0.511230,31.588821
59953979,-4.939024,0.914634,-1.280488,0.038574,-0.002686,0.511475,31.588821
59955033,-4.939024,0.548781,-1.036585,0.036133,-0.000488,0.520752,31.588821
59956061,-4.878049,0.426829,-0.670732,0.035400,0.001709,0.507812,31.447645
59957144,-4.939024,0.792683,-0.853659,0.035156,-0.002441,0.513672,31.635881
59958202,-5.000000,0.975610,-1.158537,0.033447,-0.004150,0.514648,31.682940
59959237,-4.939024,1.036585,-1.097561,0.036377,-0.008545,0.520020,31.588821
59960280,-4.939024,0.792683,-1.036585,0.032227,-0.007812,0.514893,31.588821
59961354,-4.939024,0.670732,-0.975610,0.033936,-0.007324,0.513672,31.635881
59962417,-4.939024,0.731707,-1.036585,0.034424,0.000000,0.512207,31.635881
59963456,-4.939024,0.914634,-0.914634,0.031494,-0.002930,0.509033,31.588821
59964506,-5.000000,0.914634,-0.975610,0.033691,0.001709,0.515625,31.588821
59965546,-5.000000,0.670732,-1.097561,0.037109,0.002441,0.517822,31.588821
59966588,-4.878049,0.548781,-1.036585,0.036621,-0.006348,0.517578,31.541763
59967650,-4.756098,0.609756,-1.158537,0.035400,-0.003418,0.517822,31.541763
59968688,-4.695122,0.731707,-1.097561,0.031494,-0.002197,0.517822,31.682940
59969725,-4.695122,0.853659,-0.975610,0.034180,-0.008057,0.507324,31.588821
59970751,-4.878049,0.792683,-1.097561,0.035645,0.000000,0.511719,31.588821
59971773,-4.939024,0.731707,-1.158537,0.037354,-0.002441,0.505371,31.588821
59972803,-5.060976,0.609756,-1.097561,0.032959,-0.006104,0.509033,31.682940
59973838,-5.060976,0.609756,-0.975610,0.034180,-0.002441,0.516113,31.588821
59974867,-4.878049,0.670732,-0.975610,0.036133,-0.000977,0.508301,31.541763
59975903,-4.817073,0.609756,-0.853659,0.036133,-0.002441,0.501953,31.635881
59976935,-4.817073,0.609756,-1.036585,0.037109,-0.006836,0.510986,31.588821
59977972,-4.817073,0.487805,-1.036585,0.035889,-0.005859,0.520264,31.588821
59979004,-4.939024,0.548781,-0.914634,0.036621,-0.000488,0.517090,31.588821
59980058,-5.121951,0.792683,-0.914634,0.038086,0.002197,0.510254,31.635881
59981092,-5.121951,0.914634,-1.036585,0.035156,-0.003418,0.508545,31.635881
59982137,-5.000000,0.914634,-1.219512,0.032227,0.001465,0.511475,31.635881
59983164,-4.817073,0.914634,-1.097561,0.035889,-0.003174,0.520020,31.635881
59984202,-4.817073,0.792683,-1.097561,0.033691,-0.001953,0.515625,31.682940
59985240,-4.817073,0.609756,-0.853659,0.034912,0.001221,0.517822,31.494705
59986276,-4.878049,0.609756,-0.975610,0.040283,-0.002441,0.512939,31.588821
59987317,-4.939024,0.853659,-1.036585,0.038330,-0.001465,0.513428,31.541763
59988352,-4.939024,0.914634,-1.036585,0.036865,0.000732,0.505371,31.635881
59989396,-4.939024,0.792683,-0.975610,0.033691,0.000244,0.509277,31.635881
59990454,-4.878049,0.670732,-0.792683,0.031982,-0.000977,0.518311,31.682940
59991497,-4.817073,0.548781,-1.097561,0.037109,-0.000977,0.519531,31.588821
59992560,-4.878049,0.731707,-1.158537,0.038086,-0.002686,0.509766,31.635881
59993604,-4.878049,0.853659,-0.975610,0.038330,-0.004639,0.510010,31.635881
59994647,-4.878049,0.853659,-0.975610,0.033447,-0.000488,0.509521,31.730000
59995687,-4.817073,0.731707,-0.853659,0.036621,-0.002441,0.514160,31.682940
59996721,-4.878049,0.487805,-0.975610,0.035889,-0.001953,0.508789,31.588821
59997746,-5.060976,0.670732,-1.158537,0.036377,-0.004639,0.508301,31.682940
59998790,-5.000000,0.731707,-1.219512,0.032959,-0.001465,0.512939,31.494705
59999810,-4.817073,0.609756,-1.158537,0.035156,0.005615,0.513428,31.588821
60000846,-4.817073,0.731707,-1.036585,0.038086,-0.006836,0.516357,31.635881
60001889,-5.000000,0.670732,-0.914634,0.032471,-0.000244,0.518066,31.635881
60002921,-5.060976,0.487805,-0.914634,0.033691,0.000732,0.519531,31.588821
60003947,-5.000000,0.609756,-0.914634,0.037598,-0.002686,0.506104,31.588821
60004978,-4.939024,0.792683,-1.036585,0.034180,-0.001221,0.506104,31.588821
60006019,-4.878049,0.670732,-1.219512,0.033447,-0.005127,0.513916,31.682940
60007056,-4.817073,0.670732,-1.158537,0.034912,-0.002686,0.515625,31.541763
60008090,-4.939024,0.792683,-1.219512,0.035400,-0.003906,0.513672,31.635881
60009134,-4.939024,0.792683,-1.036585,0.035156,-0.003662,0.521484,31.635881
60010170,-4.878049,0.670732,-1.036585,0.035889,-0.001709,0.508057,31.588821
60011203,-4.939024,0.670732,-1.097561,0.033447,0.002686,0.511475,31.588821
60012239,-4.939024,0.670732,-0.975610,0.034668,0.000488,0.510986,31.682940
60013281,-4.939024,0.609756,-0.792683,0.028564,-0.001465,0.510986,31.588821
60014318,-5.060976,0.548781,-0.853659,0.039307,0.001465,0.518799,31.730000
60015349,-4.817073,0.731707,-1.036585,0.036133,-0.002930,0.511719,31.635881
60016402,-4.756098,0.792683,-1.158537,0.037109,-0.004395,0.516602,31.635881
60017444,-4.878049,0.914634,-1.097561,0.037842,-0.000732,0.511475,31.588821
60018485,-4.939024,0.975610,-1.158537,0.033203,-0.003174,0.508789,31.588821
60019527,-4.878049,0.792683,-1.158537,0.036377,-0.003662,0.515869,31.494705
60020572,-4.878049,0.731707,-1.036585,0.035156,-0.003906,0.512451,31.635881
60021619,-4.878049,0.914634,-0.975610,0.035400,-0.010010,0.511230,31.635881
60022673,-4.817073,1.158537,-1.036585,0.035645,-0.006836,0.503906,31.588821
60023698,-4.878049,0.975610,-1.097561,0.036133,-0.003174,0.513916,31.588821
60024747,-4.939024,0.548781,-1.219512,0.034912,0.002930,0.509033,31.494705
60025778,-4.939024,0.487805,-1.158537,0.034180,-0.002930,0.505615,31.588821
60026809,-5.121951,0.548781,-0.975610,0.031006,-0.006348,0.510742,31.588821
60027854,-5.121951,0.914634,-1.036585,0.034668,0.001221,0.507568,31.541763
60028898,-5.000000,0.792683,-1.097561,0.034180,-0.000977,0.502441,31.541763
60029924,-4.878049,0.670732,-0.914634,0.033936,-0.001953,0.508057,31.682940
60030958,-4.817073,0.670732,-0.853659,0.034180,-0.002197,0.516113,31.588821
60031988,-5.000000,0.792683,-0.975610,0.033936,-0.001465,0.520020,31.682940
60033023,-5.121951,0.975610,-0.975610,0.034668,0.000488,0.505371,31.588821
60034049,-5.000000,0.975610,-0.975610,0.037842,-0.004150,0.512451,31.541763
60035105,-4.939024,0.792683,-1.036585,0.034180,-0.002930,0.521240,31.635881
60036152,-5.000000,0.792683,-1.158537,0.036133,-0.003174,0.512207,31.588821
60037184,-4.939024,0.792683,-1.341463,0.035400,-0.001465,0.504883,31.588821
60038219,-4.878049,0.853659,-1.341463,0.033447,0.001221,0.503662,31.588821
60039272,-4.756098,0.914634,-0.975610,0.031006,-0.000732,0.516602,31.588821
60040303,-4.817073,0.609756,-0.975610,0.034180,-0.003174,0.510498,31.635881
60041341,-5.000000,0.731707,-1.158537,0.031738,-0.004395,0.503906,31.635881
60042380,-5.060976,0.853659,-1.341463,0.031494,0.001221,0.512451,31.635881
60043426,-5.000000,0.914634,-1.219512,0.030762,-0.002197,0.509277,31.588821
60044466,-4.939024,0.853659,-1.097561,0.032959,-0.007812,0.517578,31.682940
60045554,-5.000000,0.670732,-1.036585,0.036621,-0.004883,0.515869,31.635881
60046615,-4.939024,0.792683,-1.158537,0.035400,0.002197,0.512451,31.635881
60047675,-4.878049,0.853659,-1.097561,0.035400,0.003418,0.513428,31.588821
60048705,-4.817073,0.853659,-1.219512,0.035889,0.002686,0.511475,31.682940
60049736,-4.817073,0.731707,-1.158537,0.037842,0.004883,0.516113,31.494705
60050776,-5.060976,0.792683,-0.914634,0.036865,0.000977,0.510742,31.588821
60051822,-5.060976,0.792683,-1.036585,0.031738,-0.006836,0.517578,31.541763
60052853,-4.878049,0.670732,-1.097561,0.037109,-0.004639,0.518066,31.635881
60053889,-4.756098,0.670732,-1.097561,0.035645,-0.002686,0.517578,31.635881
60054921,-4.817073,0.731707,-1.219512,0.039551,-0.005615,0.510010,31.588821
60055957,-4.939024,0.548781,-1.097561,0.041748,-0.002197,0.508789,31.682940
60056988,-5.000000,0.609756,-1.036585,0.033203,0.000977,0.510010,31.588821
60058019,-4.939024,0.731707,-1.036585,0.029785,0.000977,0.504150,31.635881
60059048,-5.000000,0.670732,-1.158537,0.027100,-0.002930,0.516602,31.635881
60060103,-5.000000,0.670732,-0.975610,0.032227,-0.000244,0.520264,31.635881
60061132,-4.878049,0.670732,-0.975610,0.033203,-0.000488,0.519043,31.541763
60062165,-4.878049,0.548781,-1.097561,0.041260,-0.003662,0.517334,31.494705
60063197,-4.817073,0.548781,-1.219512,0.038086,-0.002441,0.513916,31.588821
60064235,-4.939024,0.731707,-1.097561,0.041992,-0.001953,0.512451,31.682940
60065274,-4.878049,0.914634,-1.036585,0.035645,0.004395,0.510498,31.541763
60066310,-4.817073,0.609756,-0.975610,0.034668,0.002441,0.517822,31.635881
60067347,-5.000000,0.487805,-1.036585,0.031006,-0.003906,0.510254,31.635881
60068397,-5.060976,0.670732,-1.036585,0.029053,-0.005371,0.509033,31.588821
60069439,-5.060976,0.731707,-1.036585,0.035645,-0.002441,0.516846,31.588821
60070484,-4.939024,0.853659,-1.036585,0.037842,-0.004395,0.515381,31.588821
60071539,-4.817073,0.853659,-1.036585,0.039307,-0.004639,0.517822,31.635881
60072601,-4.878049,0.792683,-1.097561,0.036865,-0.002197,0.509033,31.635881
60073645,-4.817073,0.609756,-1.158537,0.035889,-0.000244,0.512695,31.682940
60074686,-4.939024,0.487805,-1.219512,0.032959,-0.001709,0.513184,31.588821
60075717,-5.000000,0.670732,-1.036585,0.037109,-0.003906,0.519287,31.588821
60076742,-5.060976,0.670732,-0.975610,0.035400,0.001953,0.515869,31.588821
60077777,-5.000000,0.670732,-1.036585,0.034912,0.005371,0.510010,31.588821
60078796,-4.939024,0.731707,-1.158537,0.038574,0.004150,0.512451,31.588821
60079833,-4.634146,0.853659,-1.158537,0.041504,-0.000732,0.510010,31.635881
60080859,-4.634146,0.670732,-1.036585,0.042480,0.001221,0.513428,31.635881
60081907,-4.817073,0.609756,-1.036585,0.038818,-0.001953,0.508545,31.588821
60082939,-4.939024,0.670732,-0.975610,0.038086,-0.006348,0.509521,31.588821
60083973,-5.060976,0.731707,-0.914634,0.038818,-0.008057,0.522949,31.588821
60085013,-4.878049,0.548781,-1.036585,0.033936,0.001221,0.517334,31.541763
60086047,-4.878049,0.548781,-1.097561,0.035156,-0.000244,0.511719,31.635881
60087101,-4.695122,0.548781,-0.975610,0.030273,-0.001953,0.512939,31.635881
60088152,-4.634146,0.548781,-0.914634,0.034424,0.000977,0.504883,31.588821
60089184,-4.878049,0.609756,-1.219512,0.037354,0.001953,0.501953,31.588821
60090221,-4.939024,0.670732,-1.097561,0.039551,0.003418,0.502930,31.682940
60091273,-4.939024,0.792683,-1.097561,0.037842,-0.000488,0.510742,31.635881
60092326,-4.939024,0.487805,-0.914634,0.039551,0.000244,0.513672,31.635881
60093361,-4.939024,0.548781,-0.914634,0.039551,-0.002441,0.515137,31.635881
60094412,-4.939024,0.731707,-0.914634,0.032959,-0.001221,0.509766,31.682940
60095455,-4.878049,0.609756,-0.853659,0.035400,-0.000977,0.516113,31.588821
60096498,-4.817073,0.731707,-0.792683,0.034668,-0.002930,0.511719,31.588821
60097541,-4.817073,0.670732,-0.853659,0.036133,0.000488,0.510742,31.541763
60098581,-5.060976,0.548781,-1.097561,0.035645,-0.005371,0.512695,31.635881
60099630,-5.000000,0.731707,-1.097561,0.033936,-0.003906,0.516113,31.682940
60100670,-4.939024,0.731707,-0.975610,0.032959,-0.000244,0.510742,31.494705
60101704,-4.878049,0.853659,-0.914634,0.029785,-0.001221,0.511719,31.682940
60102728,-4.939024,0.792683,-1.097561,0.036133,-0.002441,0.508545,31.682940
60103767,-4.878049,0.731707,-1.036585,0.037109,-0.003174,0.510742,31.682940
60104797,-4.939024,0.609756,-1.097561,0.035400,0.000000,0.519531,31.682940
60105814,-5.000000,0.548781,-0.975610,0.040039,0.000977,0.505859,31.541763
60106842,-4.878049,0.609756,-0.975610,0.034912,0.003418,0.509521,31.541763
60107894,-4.817073,0.914634,-0.975610,0.034912,0.000732,0.517334,31.588821
60108921,-4.878049,0.914634,-0.975610,0.036865,0.003174,0.510498,31.682940
60109954,-4.939024,0.792683,-1.097561,0.033691,0.000244,0.512695,31.682940
60110994,-4.939024,0.670732,-1.036585,0.039307,-0.001953,0.515137,31.588821
60112030,-4.756098,0.731707,-1.158537,0.034912,-0.001221,0.516113,31.541763
60113061,-4.756098,0.853659,-1.219512,0.030029,-0.002930,0.511719,31.635881
60114104,-4.878049,0.914634,-1.036585,0.035400,-0.001465,0.511230,31.541763
60115153,-4.939024,0.914634,-0.914634,0.032471,-0.001953,0.513184,31.588821
60116192,-5.000000,0.914634,-0.975610,0.033936,-0.003418,0.517090,31.588821
60117222,-4.939024,0.792683,-1.036585,0.036133,-0.007324,0.507812,31.588821
60118306,-4.939024,0.548781,-0.914634,0.032959,-0.003418,0.506348,31.635881
60119385,-4.817073,0.548781,-1.097561,0.038086,-0.003662,0.509766,31.588821
60120438,-4.817073,0.792683,-1.036585,0.036865,-0.002197,0.513184,31.682940
60121494,-4.878049,0.975610,-0.975610,0.035400,0.001709,0.510742,31.588821
60122537,-4.939024,0.975610,-0.914634,0.032715,-0.001221,0.514648,31.541763
60123581,-5.000000,0.609756,-1.158537,0.030762,0.000488,0.517578,31.635881
60124636,-4.817073,0.548781,-1.280488,0.027344,-0.000244,0.513672,31.682940
60125672,-4.939024,0.487805,-1.219512,0.030029,-0.008301,0.507324,31.682940
60126723,-4.756098,0.792683,-1.158537,0.031982,-0.005615,0.509766,31.588821
