2519285, -0.277372271, -0.160583943, -0.082481749
2519817, -0.277372271, -0.160583943, -0.082481749
2520344, -0.277372271, -0.160583943, -0.082481749
2520871, -0.277372271, -0.160583943, -0.082481749
2521398, -0.277372271, -0.160583943, -0.082481749
2521925, -0.277372271, -0.160583943, -0.082481749
2522452, -0.277372271, -0.160583943, -0.082481749
2522979, -0.277372271, -0.160583943, -0.082481749
2523506, -0.278832108, -0.162773728, -0.083211675
2524033, -0.278832108, -0.162773728, -0.083211675
2524560, -0.278832108, -0.162773728, -0.083211675
2525087, -0.278832108, -0.162773728, -0.083211675
2525614, -0.278832108, -0.162773728, -0.083211675
2526141, -0.278832108, -0.162773728, -0.083211675
2526668, -0.278832108, -0.162773728, -0.083211675
2527196, -0.278832108, -0.162773728, -0.083211675
2527723, -0.279562056, -0.162773728, -0.079562046
2528250, -0.279562056, -0.162773728, -0.079562046
2528777, -0.279562056, -0.162773728, -0.079562046
2529312, -0.279562056, -0.162773728, -0.079562046
2529838, -0.279562056, -0.162773728, -0.079562046
2530365, -0.279562056, -0.162773728, -0.079562046
2530892, -0.279562056, -0.162773728, -0.079562046
2531419, -0.279562056, -0.162773728, -0.079562046
2531949, -0.280291975, -0.162773728, -0.080291972
2532476, -0.280291975, -0.162773728, -0.080291972
2533003, -0.280291975, -0.162773728, -0.080291972
2533530, -0.280291975, -0.162773728, -0.080291972
2534064, -0.280291975, -0.162773728, -0.080291972
2534591, -0.280291975, -0.162773728, -0.080291972
2535124, -0.280291975, -0.162773728, -0.080291972
2535651, -0.280291975, -0.162773728, -0.080291972
2536185, -0.280291975, -0.163503647, -0.077372260
2536711, -0.280291975, -0.163503647, -0.077372260
2537242, -0.280291975, -0.163503647, -0.077372260
2537768, -0.280291975, -0.163503647, -0.077372260
2538298, -0.280291975, -0.163503647, -0.077372260
2538825, -0.280291975, -0.163503647, -0.077372260
2539352, -0.280291975, -0.163503647, -0.077372260
2539879, -0.280291975, -0.163503647, -0.077372260
2540406, -0.278832108, -0.162043795, -0.079562046
2540933, -0.278832108, -0.162043795, -0.079562046
2541460, -0.278832108, -0.162043795, -0.079562046
2541987, -0.278832108, -0.162043795, -0.079562046
2542514, -0.278832108, -0.162043795, -0.079562046
2543041, -0.278832108, -0.162043795, -0.079562046
2543569, -0.278832108, -0.162043795, -0.079562046
2544096, -0.278832108, -0.162043795, -0.079562046
2544623, -0.279562056, -0.161313862, -0.081021897
2545150, -0.279562056, -0.161313862, -0.081021897
2545678, -0.279562056, -0.161313862, -0.081021897
2546211, -0.279562056, -0.161313862, -0.081021897
2546738, -0.279562056, -0.161313862, -0.081021897
2547264, -0.279562056, -0.161313862, -0.081021897
2547791, -0.279562056, -0.161313862, -0.081021897
2548325, -0.279562056, -0.161313862, -0.081021897
2548853, -0.278102189, -0.164233580, -0.077372260
2549380, -0.278102189, -0.164233580, -0.077372260
2549907, -0.278102189, -0.164233580, -0.077372260
2550433, -0.278102189, -0.164233580, -0.077372260
2550960, -0.278102189, -0.164233580, -0.077372260
2551487, -0.278102189, -0.164233580, -0.077372260
2552014, -0.278102189, -0.164233580, -0.077372260
2552541, -0.278102189, -0.164233580, -0.077372260
2553075, -0.280291975, -0.161313862, -0.080291972
2553602, -0.280291975, -0.161313862, -0.080291972
2554129, -0.280291975, -0.161313862, -0.080291972
2554656, -0.280291975, -0.161313862, -0.080291972
2555189, -0.280291975, -0.161313862, -0.080291972
2555716, -0.280291975, -0.161313862, -0.080291972
2556243, -0.280291975, -0.161313862, -0.080291972
2556770, -0.280291975, -0.161313862, -0.080291972
2557300, -0.278832108, -0.164963499, -0.078102186
2557834, -0.278832108, -0.164963499, -0.078102186
2558361, -0.278832108, -0.164963499, -0.078102186
2558888, -0.278832108, -0.164963499, -0.078102186
2559415, -0.278832108, -0.164963499, -0.078102186
2559942, -0.278832108, -0.164963499, -0.078102186
2560469, -0.278832108, -0.164963499, -0.078102186
2560995, -0.278832108, -0.164963499, -0.078102186
2561522, -0.278102189, -0.164233580, -0.083211675
2562056, -0.278102189, -0.164233580, -0.083211675
2562583, -0.278102189, -0.164233580, -0.083211675
2563110, -0.278102189, -0.164233580, -0.083211675
2563637, -0.278102189, -0.164233580, -0.083211675
2564171, -0.278102189, -0.164233580, -0.083211675
2564698, -0.278102189, -0.164233580, -0.083211675
2565228, -0.278102189, -0.164233580, -0.083211675
2565755, -0.279562056, -0.162773728, -0.077372260
2566285, -0.279562056, -0.162773728, -0.077372260
2566817, -0.279562056, -0.162773728, -0.077372260
2567344, -0.279562056, -0.162773728, -0.077372260
2567871, -0.279562056, -0.162773728, -0.077372260
2568398, -0.279562056, -0.162773728, -0.077372260
2568925, -0.279562056, -0.162773728, -0.077372260
2569452, -0.279562056, -0.162773728, -0.077372260
2569979, -0.280291975, -0.164963499, -0.078102186
2570506, -0.280291975, -0.164963499, -0.078102186
2571033, -0.280291975, -0.164963499, -0.078102186
2571560, -0.280291975, -0.164963499, -0.078102186
2572087, -0.280291975, -0.164963499, -0.078102186
2572614, -0.280291975, -0.164963499, -0.078102186
2573141, -0.280291975, -0.164963499, -0.078102186
2573668, -0.280291975, -0.164963499, -0.078102186
2574196, -0.280291975, -0.161313862, -0.081021897
2574723, -0.280291975, -0.161313862, -0.081021897
2575250, -0.280291975, -0.161313862, -0.081021897
2575777, -0.280291975, -0.161313862, -0.081021897
2576312, -0.280291975, -0.161313862, -0.081021897
2576838, -0.280291975, -0.161313862, -0.081021897
