AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,MPUTempC,BaroTempC,PressurePa,RelAltM,Us
79,-85,2127,-164,13,-33,38.198,35.300,100625,-940.54,11177
83,-80,2123,-171,23,-35,38.139,35.300,100625,-940.54,503
85,-81,2135,-160,6,-33,38.177,35.300,100625,-940.54,484
90,-66,2147,-172,20,-36,38.201,35.300,100625,-940.54,477
71,-74,2158,-168,13,-37,38.198,35.300,100625,-940.54,473
88,-66,2132,-169,19,-35,38.192,35.300,100622,-940.28,11172
84,-61,2142,-169,17,-30,38.198,35.300,100622,-940.28,498
91,-77,2133,-167,17,-32,38.189,35.300,100622,-940.28,483
79,-78,2139,-170,26,-30,38.195,35.300,100622,-940.28,477
84,-75,2127,-166,18,-31,38.201,35.300,100622,-940.28,473
75,-72,2131,-171,22,-31,38.209,35.300,100622,-940.28,11177
70,-79,2127,-166,16,-27,38.206,35.300,100622,-940.28,517
72,-80,2116,-170,19,-31,38.209,35.300,100622,-940.28,484
88,-80,2122,-169,21,-28,38.183,35.300,100622,-940.28,477
88,-59,2129,-166,16,-31,38.206,35.300,100622,-940.28,473
75,-84,2152,-172,22,-31,38.186,35.300,100625,-940.54,11173
73,-91,2135,-171,17,-34,38.192,35.300,100625,-940.54,514
60,-77,2147,-171,17,-34,38.215,35.300,100625,-940.54,483
73,-97,2125,-169,20,-29,38.162,35.300,100625,-940.54,477
73,-91,2130,-168,21,-30,38.186,35.300,100625,-940.54,473
72,-94,2128,-172,18,-30,38.212,35.300,100622,-940.28,11176
53,-93,2123,-169,21,-31,38.189,35.300,100622,-940.28,517
77,-68,2143,-166,16,-31,38.201,35.300,100622,-940.28,484
62,-84,2131,-172,25,-36,38.206,35.300,100622,-940.28,477
64,-72,2118,-164,16,-34,38.209,35.300,100622,-940.28,473
85,-86,2114,-173,22,-33,38.177,35.300,100628,-940.80,11173
81,-87,2135,-165,17,-36,38.209,35.300,100628,-940.80,518
83,-71,2128,-168,19,-33,38.204,35.300,100628,-940.80,483
60,-92,2117,-169,14,-37,38.195,35.300,100628,-940.80,477
85,-68,2144,-170,16,-34,38.183,35.300,100628,-940.80,473
69,-70,2140,-168,12,-33,38.186,35.300,100625,-940.54,11176
80,-72,2144,-169,19,-35,38.171,35.300,100625,-940.54,517
99,-71,2140,-170,13,-27,38.198,35.300,100625,-940.54,484
80,-71,2147,-171,20,-35,38.180,35.300,100625,-940.54,477
79,-69,2116,-167,17,-28,38.192,35.300,100625,-940.54,473
86,-79,2135,-167,21,-35,38.165,35.300,100631,-941.06,11172
96,-88,2115,-168,17,-31,38.189,35.300,100631,-941.06,500
87,-90,2120,-168,20,-34,38.201,35.300,100631,-941.06,483
73,-80,2146,-166,20,-30,38.186,35.300,100631,-941.06,477
80,-82,2128,-169,17,-28,38.195,35.300,100631,-941.06,473
73,-66,2123,-169,22,-32,38.189,35.300,100625,-940.54,11177
80,-83,2137,-168,16,-35,38.209,35.300,100625,-940.54,501
63,-66,2139,-168,20,-36,38.189,35.300,100625,-940.54,484
69,-74,2138,-169,22,-31,38.174,35.300,100625,-940.54,477
60,-79,2119,-167,18,-32,38.192,35.300,100625,-940.54,473
71,-89,2130,-168,19,-34,38.227,35.300,100628,-940.80,11173
64,-85,2137,-169,18,-31,38.165,35.300,100628,-940.80,496
70,-68,2120,-170,17,-32,38.227,35.300,100628,-940.80,483
82,-97,2113,-173,19,-31,38.171,35.300,100628,-940.80,477
71,-94,2130,-167,12,-30,38.192,35.300,100628,-940.80,473
69,-91,2141,-171,20,-32,38.186,35.300,100619,-940.03,11177
91,-96,2107,-167,10,-39,38.180,35.300,100619,-940.03,503
65,-85,2133,-170,22,-39,38.195,35.300,100619,-940.03,484
83,-66,2131,-167,15,-34,38.206,35.300,100619,-940.03,477
87,-83,2167,-167,16,-34,38.204,35.300,100619,-940.03,473
85,-61,2123,-171,23,-38,38.145,35.300,100616,-939.77,11173
73,-69,2159,-168,14,-38,38.198,35.300,100616,-939.77,512
114,-59,2079,-175,23,-35,38.198,35.300,100616,-939.77,482
80,-49,2115,-153,-1,-33,38.209,35.300,100616,-939.77,477
93,-57,2103,-174,21,-31,38.177,35.300,100616,-939.77,473
75,-66,2146,-169,14,-31,38.180,35.300,100631,-941.06,11177
92,-64,2108,-174,24,-31,38.162,35.300,100631,-941.06,517
96,-76,2132,-176,18,-29,38.230,35.300,100631,-941.06,484
93,-78,2124,-168,17,-28,38.224,35.300,100631,-941.06,477
78,-80,2141,-170,26,-25,38.183,35.300,100631,-941.06,473
72,-91,2110,-173,24,-26,38.215,35.300,100631,-941.06,11173
79,-86,2136,-171,22,-27,38.215,35.300,100631,-941.06,510
79,-106,2117,-167,16,-28,38.195,35.300,100631,-941.06,483
65,-92,2120,-167,17,-29,38.201,35.300,100631,-941.06,477
69,-97,2145,-171,24,-32,38.162,35.300,100631,-941.06,473
58,-89,2135,-168,22,-30,38.201,35.300,100628,-940.80,11177
63,-74,2143,-168,15,-31,38.174,35.300,100628,-940.80,508
51,-88,2131,-170,20,-32,38.198,35.300,100628,-940.80,484
68,-78,2127,-165,17,-29,38.177,35.300,100628,-940.80,477
62,-97,2106,-170,23,-35,38.233,35.300,100628,-940.80,473
69,-71,2128,-163,11,-29,38.212,35.300,100634,-941.32,11173
80,-87,2125,-171,16,-32,38.162,35.300,100634,-941.32,500
75,-85,2119,-166,14,-28,38.171,35.300,100634,-941.32,483
94,-70,2121,-169,18,-32,38.224,35.300,100634,-941.32,477
80,-59,2120,-165,15,-29,38.206,35.300,100634,-941.32,473
86,-66,2135,-165,13,-32,38.186,35.300,100622,-940.28,11177
82,-69,2117,-170,23,-32,38.218,35.300,100622,-940.28,518
89,-76,2102,-167,18,-32,38.186,35.300,100622,-940.28,484
86,-54,2140,-173,22,-32,38.221,35.300,100622,-940.28,477
65,-71,2138,-166,18,-36,38.221,35.300,100622,-940.28,473
64,-75,2132,-167,12,-29,38.142,35.300,100628,-940.80,11173
68,-58,2123,-167,18,-29,38.192,35.300,100628,-940.80,513
67,-70,2100,-166,17,-30,38.186,35.300,100628,-940.80,483
78,-65,2125,-169,22,-29,38.177,35.300,100628,-940.80,477
81,-76,2121,-166,20,-30,38.198,35.300,100628,-940.80,473
82,-79,2109,-172,18,-34,38.180,35.300,100622,-940.28,11177
69,-78,2117,-170,21,-32,38.174,35.300,100622,-940.28,516
74,-90,2131,-168,18,-35,38.171,35.300,100622,-940.28,484
65,-88,2142,-175,18,-32,38.201,35.300,100622,-940.28,477
80,-100,2122,-169,17,-32,38.162,35.300,100622,-940.28,473
70,-104,2108,-172,22,-37,38.168,35.300,100628,-940.80,11173
82,-92,2126,-168,12,-34,38.168,35.300,100628,-940.80,513
66,-85,2122,-168,19,-37,38.183,35.300,100628,-940.80,483
75,-93,2137,-168,15,-34,38.142,35.300,100628,-940.80,477
77,-88,2131,-164,15,-36,38.171,35.300,100628,-940.80,473
75,-78,2101,-167,9,-32,38.124,35.300,100625,-940.54,11177
76,-81,2127,-165,15,-35,38.156,35.300,100625,-940.54,502
86,-88,2120,-167,19,-38,38.192,35.300,100625,-940.54,484
89,-87,2132,-169,19,-33,38.118,35.300,100625,-940.54,477
87,-76,2123,-166,16,-31,38.145,35.300,100625,-940.54,473
80,-63,2116,-167,19,-33,38.162,35.300,100625,-940.54,11173
77,-63,2137,-169,22,-31,38.165,35.300,100625,-940.54,499
92,-59,2147,-169,19,-33,38.171,35.300,100625,-940.54,483
74,-65,2124,-171,19,-30,38.136,35.300,100625,-940.54,477
78,-81,2108,-166,16,-30,38.192,35.300,100625,-940.54,473
82,-72,2127,-167,18,-30,38.156,35.300,100634,-941.32,11177
74,-76,2132,-168,17,-30,38.186,35.300,100634,-941.32,503
84,-79,2127,-172,22,-29,38.139,35.300,100634,-941.32,484
81,-68,2132,-170,17,-28,38.174,35.300,100634,-941.32,477
81,-69,2121,-172,24,-29,38.192,35.300,100634,-941.32,473
63,-67,2142,-162,15,-33,38.156,35.300,100628,-940.80,11173
65,-73,2136,-173,24,-31,38.151,35.300,100628,-940.80,499
68,-97,2127,-167,17,-30,38.124,35.300,100628,-940.80,483
66,-84,2118,-170,23,-30,38.142,35.300,100628,-940.80,477
66,-96,2173,-168,17,-32,38.186,35.300,100628,-940.80,473
84,-81,2105,-172,23,-32,38.171,35.300,100628,-940.80,11177
73,-90,2154,-162,7,-36,38.165,35.300,100628,-940.80,517
95,-79,2118,-171,17,-31,38.148,35.300,100628,-940.80,484
71,-86,2154,-160,10,-34,38.133,35.300,100628,-940.80,477
83,-66,2097,-171,16,-31,38.154,35.300,100628,-940.80,473
68,-73,2137,-174,21,-34,38.136,35.300,100625,-940.54,11173
94,-67,2119,-169,15,-40,38.154,35.300,100625,-940.54,516
67,-86,2154,-169,21,-34,38.151,35.300,100625,-940.54,483
93,-67,2142,-168,11,-31,38.127,35.300,100625,-940.54,477
71,-60,2133,-172,25,-32,38.145,35.300,100625,-940.54,473
78,-69,2137,-160,3,-29,38.139,35.300,100628,-940.80,11177
69,-78,2101,-177,29,-30,38.130,35.300,100628,-940.80,519
81,-84,2153,-159,3,-30,38.133,35.300,100628,-940.80,484
71,-70,2120,-184,45,-34,38.130,35.300,100628,-940.80,476
64,-92,2169,-160,-2,-31,38.159,35.300,100628,-940.80,473
88,-85,2108,-182,39,-32,38.127,35.300,100625,-940.54,11173
63,-84,2147,-154,-6,-31,38.127,35.300,100625,-940.54,499
102,-85,2086,-174,32,-26,38.159,35.300,100625,-940.54,483
63,-99,2149,-157,4,-36,38.148,35.300,100625,-940.54,477
83,-82,2108,-168,20,-30,38.148,35.300,100625,-940.54,473
69,-77,2184,-172,21,-35,38.156,35.300,100634,-941.32,11177
80,-72,2119,-168,19,-36,38.133,35.300,100634,-941.32,501
74,-79,2144,-165,20,-30,38.121,35.300,100634,-941.32,484
94,-61,2123,-165,14,-32,38.156,35.300,100634,-941.32,477
85,-80,2126,-173,24,-33,38.124,35.300,100634,-941.32,473
85,-54,2133,-161,7,-25,38.162,35.300,100631,-941.06,11173
74,-69,2117,-174,30,-30,38.136,35.300,100631,-941.06,500
69,-77,2139,-165,7,-28,38.162,35.300,100631,-941.06,482
81,-73,2089,-177,30,-31,38.112,35.300,100631,-941.06,477
69,-74,2162,-161,6,-30,38.142,35.300,100631,-941.06,473
72,-90,2113,-181,40,-32,38.130,35.300,100625,-940.54,11177
61,-95,2161,-160,9,-30,38.162,35.300,100625,-940.54,505
88,-77,2104,-177,33,-30,38.154,35.300,100625,-940.54,484
73,-93,2148,-158,0,-29,38.130,35.300,100625,-940.54,477
86,-93,2103,-172,26,-31,38.139,35.300,100625,-940.54,473
71,-86,2129,-170,18,-30,38.154,35.300,100622,-940.28,11173
75,-73,2103,-178,33,-35,38.136,35.300,100622,-940.28,513
76,-71,2144,-167,6,-31,38.162,35.300,100622,-940.28,482
91,-74,2109,-168,26,-34,38.112,35.300,100622,-940.28,477
63,-93,2149,-165,16,-33,38.165,35.300,100622,-940.28,473
91,-69,2108,-174,18,-35,38.127,35.300,100631,-941.06,11177
62,-79,2154,-172,20,-33,38.142,35.300,100631,-941.06,516
84,-68,2074,-164,5,-32,38.109,35.300,100631,-941.06,484
57,-89,2130,-169,22,-33,38.177,35.300,100631,-941.06,477
82,-80,2117,-160,5,-31,38.121,35.300,100631,-941.06,473
77,-86,2155,-185,47,-32,38.136,35.300,100622,-940.28,11173
87,-66,2100,-165,10,-31,38.148,35.300,100622,-940.28,515
69,-79,2131,-178,38,-29,38.142,35.300,100622,-940.28,483
80,-68,2146,-161,-6,-31,38.118,35.300,100622,-940.28,477
76,-72,2102,-183,38,-33,38.145,35.300,100622,-940.28,473
83,-81,2131,-166,8,-31,38.168,35.300,100634,-941.32,11176
79,-81,2132,-175,24,-32,38.112,35.300,100634,-941.32,504
81,-78,2123,-163,8,-32,38.133,35.300,100634,-941.32,484
66,-82,2114,-168,27,-33,38.130,35.300,100634,-941.32,477
74,-88,2124,-171,19,-32,38.136,35.300,100634,-941.32,473
67,-78,2126,-170,27,-27,38.148,35.300,100619,-940.03,11172
79,-70,2132,-165,14,-33,38.156,35.300,100619,-940.03,499
71,-83,2134,-173,23,-30,38.171,35.300,100619,-940.03,483
65,-79,2130,-165,12,-31,38.151,35.300,100619,-940.03,477
69,-79,2122,-175,26,-35,38.130,35.300,100619,-940.03,473
66,-84,2149,-165,14,-32,38.127,35.300,100628,-940.80,11177
73,-97,2128,-172,26,-35,38.109,35.300,100628,-940.80,505
67,-88,2152,-166,18,-30,38.148,35.300,100628,-940.80,484
68,-78,2127,-166,13,-37,38.133,35.300,100628,-940.80,477
71,-72,2136,-165,12,-36,38.130,35.300,100628,-940.80,473
74,-67,2128,-167,17,-30,38.145,35.300,100628,-940.80,11173
83,-82,2126,-166,17,-33,38.130,35.300,100628,-940.80,500
79,-75,2128,-169,20,-36,38.148,35.300,100628,-940.80,483
74,-61,2125,-166,17,-33,38.124,35.300,100628,-940.80,477
78,-68,2105,-168,19,-35,38.142,35.300,100628,-940.80,473
72,-57,2109,-166,11,-35,38.124,35.300,100616,-939.77,11177
68,-74,2127,-169,16,-38,38.127,35.300,100616,-939.77,506
66,-82,2135,-171,23,-34,38.151,35.300,100616,-939.77,484
91,-56,2137,-171,23,-37,38.148,35.300,100616,-939.77,477
85,-75,2130,-160,8,-33,38.156,35.300,100616,-939.77,473
60,-74,2120,-163,5,-29,38.127,35.300,100619,-940.03,11172
73,-83,2149,-168,14,-26,38.101,35.300,100619,-940.03,500
90,-87,2115,-165,8,-33,38.139,35.300,100619,-940.03,482
57,-88,2113,-179,35,-30,38.098,35.300,100619,-940.03,477
88,-90,2125,-158,1,-29,38.115,35.300,100619,-940.03,473
76,-93,2099,-178,33,-31,38.142,35.300,100619,-940.03,11177
74,-84,2129,-154,-4,-38,38.145,35.300,100619,-940.03,504
72,-77,2095,-178,39,-32,38.133,35.300,100619,-940.03,484
75,-87,2135,-157,0,-31,38.136,35.300,100619,-940.03,477
77,-84,2103,-172,24,-33,38.177,35.300,100619,-940.03,473
70,-81,2133,-167,14,-35,38.159,35.300,100625,-940.54,11172
75,-74,2123,-175,23,-29,38.168,35.300,100625,-940.54,498
68,-79,2162,-168,16,-33,38.133,35.300,100625,-940.54,483
83,-63,2112,-170,15,-33,38.133,35.300,100625,-940.54,477
76,-73,2140,-172,24,-34,38.180,35.300,100625,-940.54,473
96,-69,2109,-170,15,-31,38.136,35.300,100628,-940.80,11177
88,-69,2130,-169,15,-32,38.133,35.300,100628,-940.80,500
60,-64,2130,-167,13,-31,38.142,35.300,100628,-940.80,484
59,-80,2155,-175,28,-28,38.156,35.300,100628,-940.80,476
70,-80,2132,-170,17,-31,38.145,35.300,100628,-940.80,473
72,-76,2119,-171,24,-29,38.159,35.300,100631,-941.06,11173
75,-75,2114,-164,15,-32,38.171,35.300,100631,-941.06,495
66,-80,2139,-171,24,-31,38.145,35.300,100631,-941.06,483
57,-86,2136,-164,9,-33,38.124,35.300,100631,-941.06,477
68,-75,2146,-174,22,-30,38.136,35.300,100631,-941.06,473
80,-83,2129,-167,14,-32,38.124,35.300,100628,-940.80,11177
65,-92,2121,-171,13,-38,38.121,35.300,100628,-940.80,516
72,-83,2123,-168,9,-40,38.112,35.300,100628,-940.80,484
91,-81,2110,-167,18,-33,38.095,35.300,100628,-940.80,477
61,-82,2138,-165,13,-35,38.145,35.300,100628,-940.80,473
81,-78,2124,-168,16,-37,38.139,35.300,100622,-940.28,11172
97,-74,2131,-166,15,-37,38.136,35.300,100622,-940.28,511
90,-77,2122,-169,20,-37,38.145,35.300,100622,-940.28,482
92,-80,2117,-167,22,-37,38.124,35.300,100622,-940.28,477
80,-85,2123,-166,13,-37,38.156,35.300,100622,-940.28,473
78,-78,2132,-170,19,-32,38.127,35.300,100628,-940.80,11177
68,-64,2129,-169,17,-30,38.136,35.300,100628,-940.80,515
86,-71,2153,-171,16,-29,38.139,35.300,100628,-940.80,484
80,-66,2131,-169,18,-31,38.142,35.300,100628,-940.80,477
85,-80,2109,-170,19,-30,38.133,35.300,100628,-940.80,473
83,-85,2132,-170,22,-29,38.121,35.300,100628,-940.80,11173
74,-85,2146,-169,19,-26,38.142,35.300,100628,-940.80,508
83,-84,2101,-170,19,-26,38.142,35.300,100628,-940.80,483
60,-74,2119,-172,23,-30,38.133,35.300,100628,-940.80,477
65,-87,2109,-166,17,-27,38.136,35.300,100628,-940.80,473
73,-99,2119,-168,17,-29,38.124,35.300,100625,-940.54,11177
44,-97,2137,-165,14,-32,38.124,35.300,100625,-940.54,517
73,-81,2129,-167,22,-30,38.124,35.300,100625,-940.54,484
73,-63,2150,-168,14,-32,38.106,35.300,100625,-940.54,477
73,-84,2118,-168,17,-33,38.142,35.300,100625,-940.54,473
72,-92,2103,-170,20,-35,38.159,35.300,100628,-940.80,11173
82,-81,2108,-165,10,-35,38.142,35.300,100628,-940.80,515
97,-76,2144,-170,19,-34,38.148,35.300,100628,-940.80,483
92,-75,2106,-163,13,-36,38.142,35.300,100628,-940.80,477
94,-68,2131,-170,18,-29,38.133,35.300,100628,-940.80,473
86,-74,2124,-168,13,-33,38.145,35.300,100628,-940.80,11177
82,-55,2133,-167,18,-34,38.186,35.300,100628,-940.80,517
66,-66,2147,-169,16,-34,38.118,35.300,100628,-940.80,484
82,-59,2125,-172,26,-31,38.118,35.300,100628,-940.80,477
80,-66,2151,-167,17,-30,38.145,35.300,100628,-940.80,473
68,-72,2132,-170,23,-36,38.136,35.300,100619,-940.03,11173
68,-77,2130,-165,8,-27,38.154,35.300,100619,-940.03,515
79,-87,2109,-173,25,-28,38.139,35.300,100619,-940.03,483
76,-96,2136,-166,17,-28,38.145,35.300,100619,-940.03,477
86,-87,2138,-171,20,-30,38.133,35.300,100619,-940.03,473
81,-102,2125,-166,18,-31,38.139,35.300,100625,-940.54,11176
74,-76,2126,-168,14,-34,38.136,35.300,100625,-940.54,517
70,-82,2135,-168,19,-34,38.127,35.300,100625,-940.54,484
77,-88,2128,-164,15,-34,38.151,35.300,100625,-940.54,477
62,-87,2136,-171,17,-36,38.162,35.300,100625,-940.54,473
73,-66,2115,-166,16,-36,38.156,35.300,100628,-940.80,11173
58,-79,2151,-166,12,-33,38.162,35.300,100628,-940.80,514
85,-77,2134,-172,18,-38,38.159,35.300,100628,-940.80,483
74,-59,2115,-170,15,-35,38.127,35.300,100628,-940.80,477
60,-51,2125,-168,18,-34,38.139,35.300,100628,-940.80,473
79,-69,2122,-167,16,-31,38.142,35.300,100622,-940.28,11177
85,-73,2130,-167,15,-28,38.145,35.300,100622,-940.28,517
83,-75,2139,-169,13,-29,38.148,35.300,100622,-940.28,484
78,-76,2128,-168,20,-33,38.142,35.300,100622,-940.28,477
82,-64,2140,-171,16,-29,38.165,35.300,100622,-940.28,473
91,-80,2118,-169,15,-30,38.159,35.300,100622,-940.28,11173
70,-76,2133,-167,22,-34,38.130,35.300,100622,-940.28,511
93,-88,2126,-167,15,-31,38.139,35.300,100622,-940.28,483
75,-81,2108,-172,23,-33,38.171,35.300,100622,-940.28,477
85,-82,2143,-167,17,-31,38.133,35.300,100622,-940.28,473
68,-78,2117,-173,22,-31,38.145,35.300,100631,-941.06,11177
69,-74,2108,-166,20,-33,38.136,35.300,100631,-941.06,507
68,-86,2147,-169,19,-31,38.168,35.300,100631,-941.06,484
73,-91,2142,-167,18,-33,38.133,35.300,100631,-941.06,477
77,-77,2122,-169,17,-34,38.145,35.300,100631,-941.06,473
69,-79,2132,-168,18,-36,38.124,35.300,100625,-940.54,11173
80,-81,2135,-170,18,-34,38.118,35.300,100625,-940.54,513
61,-84,2136,-163,20,-33,38.154,35.300,100625,-940.54,483
73,-79,2140,-169,20,-31,38.165,35.300,100625,-940.54,477
78,-74,2111,-166,14,-32,38.139,35.300,100625,-940.54,473
70,-65,2125,-168,17,-30,38.124,35.300,100634,-941.32,11177
79,-72,2104,-166,13,-32,38.080,35.300,100634,-941.32,517
71,-75,2127,-169,16,-34,38.101,35.300,100634,-941.32,484
66,-68,2143,-168,15,-32,38.156,35.300,100634,-941.32,477
76,-71,2124,-168,22,-31,38.106,35.300,100634,-941.32,473
83,-75,2103,-166,15,-36,38.115,35.300,100628,-940.80,11173
69,-83,2141,-174,24,-33,38.112,35.300,100628,-940.80,515
85,-86,2124,-166,16,-34,38.095,35.300,100628,-940.80,483
89,-92,2116,-173,25,-29,38.148,35.300,100628,-940.80,477
79,-70,2150,-169,14,-32,38.104,35.300,100628,-940.80,473
79,-74,2122,-171,17,-32,38.156,35.300,100631,-941.06,11176
75,-83,2148,-170,20,-33,38.109,35.300,100631,-941.06,502
70,-86,2125,-167,15,-27,38.124,35.300,100631,-941.06,484
74,-74,2126,-171,21,-33,38.151,35.300,100631,-941.06,477
85,-85,2124,-168,22,-34,38.142,35.300,100631,-941.06,473
72,-89,2150,-170,21,-34,38.106,35.300,100622,-940.28,11173
65,-86,2129,-165,13,-33,38.109,35.300,100622,-940.28,499
81,-95,2129,-173,21,-30,38.168,35.300,100622,-940.28,483
76,-68,2118,-163,10,-34,38.098,35.300,100622,-940.28,477
76,-80,2135,-173,20,-34,38.115,35.300,100622,-940.28,473
70,-66,2138,-165,20,-33,38.104,35.300,100631,-941.06,11177
96,-64,2106,-168,14,-31,38.092,35.300,100631,-941.06,502
67,-85,2148,-176,19,-30,38.115,35.300,100631,-941.06,484
73,-75,2126,-167,11,-27,38.109,35.300,100631,-941.06,477
79,-86,2104,-167,17,-32,38.154,35.300,100631,-941.06,473
67,-75,2139,-169,18,-34,38.142,35.300,100631,-941.06,11173
91,-71,2129,-170,20,-29,38.139,35.300,100631,-941.06,495
76,-86,2134,-167,17,-30,38.151,35.300,100631,-941.06,483
91,-85,2107,-168,14,-31,38.127,35.300,100631,-941.06,477
85,-84,2124,-172,20,-34,38.109,35.300,100631,-941.06,473
88,-82,2133,-166,10,-38,38.133,35.300,100631,-941.06,11177
73,-85,2116,-174,23,-30,38.115,35.300,100631,-941.06,511
79,-78,2123,-164,13,-33,38.121,35.300,100631,-941.06,484
64,-78,2128,-171,16,-30,38.112,35.300,100631,-941.06,477
77,-72,2129,-171,23,-33,38.115,35.300,100631,-941.06,473
66,-94,2126,-164,9,-30,38.142,35.300,100625,-940.54,11173
82,-81,2124,-177,34,-33,38.139,35.300,100625,-940.54,511
66,-80,2140,-159,3,-29,38.121,35.300,100625,-940.54,483
88,-92,2120,-171,30,-32,38.127,35.300,100625,-940.54,477
77,-84,2140,-161,11,-36,38.130,35.300,100625,-940.54,473
90,-78,2116,-173,23,-33,38.124,35.300,100625,-940.54,11177
66,-83,2132,-165,17,-35,38.118,35.300,100625,-940.54,516
76,-74,2108,-167,16,-32,38.133,35.300,100625,-940.54,484
77,-72,2130,-170,21,-27,38.112,35.300,100625,-940.54,477
81,-75,2096,-165,8,-32,38.133,35.300,100625,-940.54,473
71,-69,2136,-174,26,-36,38.145,35.300,100622,-940.28,11173
86,-65,2133,-162,9,-31,38.127,35.300,100622,-940.28,513
82,-92,2115,-170,21,-30,38.112,35.300,100622,-940.28,483
76,-69,2119,-169,14,-32,38.151,35.300,100622,-940.28,477
83,-61,2109,-169,18,-28,38.145,35.300,100622,-940.28,473
77,-56,2141,-171,23,-32,38.139,35.300,100622,-940.28,11177
79,-56,2094,-167,16,-29,38.104,35.300,100622,-940.28,501
91,-75,2136,-171,21,-31,38.165,35.300,100622,-940.28,484
84,-63,2110,-166,18,-31,38.121,35.300,100622,-940.28,477
73,-86,2110,-165,18,-30,38.130,35.300,100622,-940.28,473
68,-87,2134,-171,19,-30,38.130,35.300,100625,-940.54,11172
68,-92,2114,-169,20,-33,38.139,35.300,100625,-940.54,499
63,-86,2136,-169,19,-32,38.136,35.300,100625,-940.54,483
82,-95,2148,-169,25,-30,38.112,35.300,100625,-940.54,477
74,-84,2140,-172,17,-31,38.118,35.300,100625,-940.54,473
77,-79,2117,-169,22,-32,38.133,35.300,100619,-940.03,11177
74,-89,2126,-171,22,-32,38.115,35.300,100619,-940.03,502
65,-89,2140,-171,15,-31,38.130,35.300,100619,-940.03,484
69,-79,2122,-165,15,-32,38.136,35.300,100619,-940.03,477
77,-84,2147,-172,19,-32,38.133,35.300,100619,-940.03,473
76,-89,2143,-165,7,-36,38.133,35.300,100625,-940.54,11173
80,-81,2116,-172,20,-34,38.139,35.300,100625,-940.54,503
80,-65,2115,-165,10,-32,38.118,35.300,100625,-940.54,483
59,-81,2131,-172,17,-33,38.139,35.300,100625,-940.54,477
80,-66,2122,-169,17,-31,38.109,35.300,100625,-940.54,473
86,-76,2120,-170,20,-34,38.136,35.300,100622,-940.28,11176
89,-86,2104,-167,19,-31,38.089,35.300,100622,-940.28,513
83,-80,2149,-166,18,-33,38.130,35.300,100622,-940.28,484
81,-62,2146,-171,17,-29,38.092,35.300,100622,-940.28,477
78,-83,2126,-170,19,-32,38.162,35.300,100622,-940.28,473
74,-90,2127,-165,13,-32,38.112,35.300,100622,-940.28,11173
77,-81,2123,-174,24,-33,38.098,35.300,100622,-940.28,513
61,-94,2106,-167,15,-36,38.127,35.300,100622,-940.28,482
83,-90,2108,-169,18,-38,38.101,35.300,100622,-940.28,477
68,-91,2139,-170,20,-29,38.109,35.300,100622,-940.28,473
67,-97,2101,-167,18,-29,38.118,35.300,100628,-940.80,11177
74,-94,2120,-169,17,-34,38.106,35.300,100628,-940.80,503
73,-98,2130,-168,16,-34,38.124,35.300,100628,-940.80,484
64,-85,2136,-171,17,-29,38.092,35.300,100628,-940.80,477
66,-93,2132,-166,13,-32,38.136,35.300,100628,-940.80,473
75,-86,2121,-168,12,-32,38.121,35.300,100622,-940.28,11173
84,-73,2118,-167,14,-32,38.124,35.300,100622,-940.28,499
68,-84,2144,-168,16,-31,38.089,35.300,100622,-940.28,483
79,-75,2146,-167,18,-34,38.130,35.300,100622,-940.28,477
80,-59,2141,-171,18,-34,38.077,35.300,100622,-940.28,473
85,-68,2137,-172,15,-36,38.089,35.300,100625,-940.54,11177
76,-80,2154,-168,12,-33,38.106,35.300,100625,-940.54,504
91,-72,2119,-172,18,-34,38.115,35.300,100625,-940.54,484
87,-60,2146,-167,16,-34,38.118,35.300,100625,-940.54,477
84,-60,2141,-170,15,-33,38.118,35.300,100625,-940.54,473
86,-72,2112,-170,22,-34,38.109,35.300,100628,-940.80,11172
73,-68,2139,-171,16,-27,38.133,35.300,100628,-940.80,499
71,-81,2154,-175,27,-35,38.127,35.300,100628,-940.80,483
74,-77,2135,-167,13,-28,38.092,35.300,100628,-940.80,477
73,-91,2120,-176,31,-28,38.118,35.300,100628,-940.80,473
70,-76,2136,-160,13,-33,38.095,35.300,100631,-941.06,11176
63,-91,2144,-174,30,-32,38.115,35.300,100631,-941.06,517
69,-96,2125,-165,9,-33,38.136,35.300,100631,-941.06,484
65,-86,2126,-171,23,-28,38.083,35.300,100631,-941.06,477
60,-95,2108,-166,12,-37,38.101,35.300,100631,-941.06,473
85,-67,2115,-171,18,-35,38.121,35.300,100616,-939.77,11172
71,-83,2134,-165,12,-38,38.130,35.300,100616,-939.77,515
72,-84,2108,-167,17,-35,38.109,35.300,100616,-939.77,483
79,-69,2118,-164,14,-33,38.045,35.300,100616,-939.77,477
87,-74,2115,-168,18,-32,38.095,35.300,100616,-939.77,473
80,-68,2130,-164,12,-31,38.077,35.300,100616,-939.77,11177
85,-53,2123,-171,24,-34,38.095,35.300,100616,-939.77,503
71,-65,2118,-166,14,-32,38.089,35.300,100616,-939.77,484
79,-68,2127,-171,21,-31,38.086,35.300,100616,-939.77,477
83,-63,2130,-166,18,-32,38.109,35.300,100616,-939.77,473
83,-66,2123,-170,21,-35,38.089,35.300,100619,-940.03,11173
78,-70,2159,-167,18,-30,38.118,35.300,100619,-940.03,503
