882.615,500.259552,-136.778625,159.2061,0.275879,0.218262,1.560059,0.316058,0.051095,-0.159124
885.561,500.259552,-161.175568,174.625961,0.271484,0.321533,1.584473,0.314599,0.033577,-0.160584
888.650,500.259552,-181.786255,188.320618,0.295898,0.332764,1.534668,0.308759,0.014599,-0.161314
896.806,500.259552,-205.053436,200.335876,0.288574,0.31958,1.493164,0.306569,-0.00219,-0.162044
899.510,500.259552,-221.236649,207.404587,0.294922,0.223145,1.37207,0.30292,-0.018978,-0.164234
901.886,500.259552,-236.549622,210.137405,0.262695,0.112061,1.275635,0.29708,-0.036496,-0.162774
904.312,500.259552,-245.251907,208.961838,0.252441,0.011475,1.136719,0.294161,-0.052555,-0.162044
914.265,500.259552,-250.900757,205.099243,0.219238,-0.032959,1.013672,0.286861,-0.071533,-0.161314
917.754,500.259552,-248.580154,198.64122,0.287842,-0.046143,0.874756,0.277372,-0.086131,-0.157664
920.823,500.259552,-248.580154,191.786255,0.290771,-0.029541,0.811523,0.273723,-0.10292,-0.156934
926.264,500.259552,-244.458008,182.167938,0.367432,-0.046875,0.692871,0.266423,-0.118248,-0.151095
931.683,500.259552,-239.954193,168.0,0.397949,-0.078369,0.61084,0.262044,-0.131387,-0.145255
933.477,500.259552,-236.412216,152.488556,0.443115,-0.094727,0.575195,0.255474,-0.143066,-0.141606
938.300,500.259552,-234.854965,143.267181,0.416992,0.02417,0.545654,0.246715,-0.155474,-0.137226
947.614,500.259552,-243.770996,140.183212,0.39917,0.151367,0.524902,0.244526,-0.164234,-0.130657
950.259,500.259552,-244.763351,143.938934,0.442383,0.27002,0.485596,0.239416,-0.172993,-0.123358
955.827,467.679382,-256.595428,150.061066,0.439453,0.356445,0.46875,0.230657,-0.179562,-0.121898
962.468,437.603058,-259.877869,155.618317,0.451904,0.382324,0.427002,0.227737,-0.188321,-0.117518
966.432,425.251923,-268.977112,161.938934,0.447998,0.40332,0.351807,0.222628,-0.19781,-0.110219
969.186,424.503815,-274.29007,155.297714,0.453125,0.189209,0.359131,0.217518,-0.20219,-0.108759
976.693,436.42749,-281.541992,145.480911,0.541992,0.059326,0.233887,0.210219,-0.208029,-0.10365
980.950,443.877869,-283.28244,136.030533,0.4646,0.057373,0.189697,0.20438,-0.215328,-0.09854
984.357,445.358765,-287.740448,127.297707,0.486816,0.046875,0.079102,0.20146,-0.220438,-0.093431
990.046,435.190826,-286.412201,115.053436,0.546143,-0.033447,0.041748,0.194161,-0.226277,-0.089051
997.136,413.969452,-290.549622,103.541985,0.54834,-0.011719,-0.057129,0.189781,-0.230657,-0.083942
1001.172,390.030548,-287.847321,93.145035,0.512451,0.004639,-0.138428,0.184672,-0.234307,-0.081022
1005.504,369.236633,-285.70993,82.809158,0.541016,-0.003906,-0.230225,0.181022,-0.237956,-0.075912
1015.342,348.519073,-285.832062,72.946564,0.56665,-0.006592,-0.282715,0.178102,-0.239416,-0.072993
1018.304,330.244263,-290.595428,67.35878,0.585449,0.04834,-0.369385,0.175182,-0.244526,-0.070803
1021.993,312.381683,-291.725189,62.305344,0.605469,0.104248,-0.449951,0.174453,-0.243796,-0.067153
1026.956,289.923676,-291.053436,56.65649,0.648926,0.103271,-0.548828,0.170073,-0.246715,-0.064234
1032.013,261.404572,-294.916016,50.458015,0.657471,0.08667,-0.625732,0.167153,-0.246715,-0.064964
1035.539,224.503815,-296.366425,43.954197,0.651123,0.099365,-0.703613,0.162774,-0.251095,-0.064234
1039.849,182.381683,-289.603058,41.160305,0.6604,0.158936,-0.839111,0.162774,-0.249635,-0.064234
1048.831,127.893127,-282.274811,32.687023,0.591553,0.114258,-0.818359,0.160584,-0.249635,-0.064234
1052.264,72.977097,-276.595428,24.137405,0.644531,0.097168,-0.931396,0.155474,-0.250365,-0.066423
1055.460,11.603053,-267.832062,15.801527,0.648193,0.132324,-1.022461,0.153285,-0.250365,-0.068613
